t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0439,1,10,2,2,251.25,324.17,dwell,307.40,388.71,85.55,0,179.187,8.036,179.839,-17.41,20.09,148.09,-17.79,-8.34,174.76,53.430,53.577,-25.1944,1.3129,307.40,388.71,-25.1944,1.3129,,,0.22810,0
0.1459,1,10,2,2,251.25,324.17,dwell,252.46,241.75,82.43,0,179.240,8.108,179.836,-17.52,20.06,147.94,-16.82,-8.29,175.00,53.246,53.407,-19.2443,0.0218,252.46,241.75,-22.5169,0.7319,,,0.18768,0
0.2573,1,10,2,2,251.25,324.17,dwell,182.12,386.44,93.04,0,179.129,8.174,179.829,-17.60,20.23,147.89,-17.87,-8.15,174.06,53.039,53.553,-25.3241,-4.8253,182.12,386.44,-23.7801,-1.7688,,,0.16839,0
0.3581,1,10,2,2,251.25,324.17,dwell,200.78,439.13,125.55,0,179.040,8.194,179.808,-17.72,20.16,148.11,-17.27,-7.59,174.25,53.328,53.810,-27.0737,-3.5637,200.78,439.13,-25.2622,-2.5765,,,0.19555,0
0.4596,1,10,2,2,251.25,324.17,dwell,333.87,227.90,126.86,0,178.963,8.154,179.821,-17.49,20.26,148.15,-17.50,-8.19,174.90,53.879,53.820,-18.3004,1.9288,333.87,227.90,-22.1294,-0.5491,,,0.20410,0
0.5728,1,10,2,2,251.25,324.17,dwell,174.47,301.19,80.14,0,179.031,8.278,179.840,-17.71,20.25,148.17,-17.38,-8.56,174.62,54.008,53.689,-22.0068,-4.6911,174.47,301.19,-22.0742,-2.4130,,,0.22342,0
0.6690,1,10,2,2,251.25,324.17,dwell,278.27,289.27,44.13,1,179.095,8.250,179.810,-17.71,20.33,148.09,-17.20,-8.67,174.59,53.820,54.029,-20.8105,-0.5979,278.27,289.27,-21.5055,-1.5962,,,0.18669,0
0.7539,1,10,2,2,251.25,324.17,dwell,222.61,317.73,29.35,1,179.113,8.307,179.835,-17.88,20.39,148.34,-17.34,-8.59,174.96,53.900,53.947,-22.6411,-1.7906,222.61,317.73,-22.0165,-1.6837,,,0.20354,0
0.8622,1,10,2,2,251.25,324.17,dwell,285.28,264.28,68.88,1,179.177,8.210,179.820,-17.90,20.45,148.12,-17.01,-7.96,174.20,53.849,53.934,-18.9708,0.7225,285.28,264.28,-20.6460,-0.6009,,,0.22023,0
0.9794,1,10,2,2,251.25,324.17,dwell,249.58,307.20,17.05,1,179.014,8.272,179.821,-18.01,20.42,147.76,-17.22,-8.55,174.14,53.709,53.686,-22.2622,-1.0160,249.58,307.20,-21.3733,-0.7877,,,0.19755,0
1.0614,1,10,2,2,251.25,324.17,capture,233.88,246.15,79.93,0,178.988,8.389,179.824,-17.94,20.68,147.61,-16.93,-7.64,173.73,53.496,53.715,-19.4898,-1.7988,233.88,246.15,-20.5257,-1.2427,,,0.18555,0
1.1527,1,10,2,2,251.25,324.17,capture,237.43,255.37,70.17,0,179.011,8.366,179.812,-17.97,20.66,147.48,-18.19,-8.03,174.25,53.713,53.624,-20.3662,-1.8637,237.43,255.37,-20.4539,-1.5222,,,0.21165,0
1.2533,1,10,2,2,251.25,324.17,capture,255.37,244.76,79.51,0,178.966,8.096,179.791,-17.94,20.77,147.61,-17.97,-8.29,173.74,53.683,54.163,-19.5655,-0.5700,255.37,244.76,-20.0541,-1.0937,,,0.21476,0
1.3529,1,10,2,2,251.25,324.17,capture,222.67,247.62,81.71,0,178.939,8.043,179.821,-18.00,20.85,147.44,-18.04,-7.15,174.16,53.698,54.039,-19.4660,-2.9857,222.67,247.62,-19.7895,-1.9451,,,0.21848,0
1.4406,1,10,2,2,251.25,324.17,capture,250.72,242.95,81.22,0,178.946,8.136,179.872,-17.97,20.80,147.51,-17.68,-7.78,173.16,53.527,54.283,-19.4781,-1.3050,250.72,242.95,-19.6494,-1.6570,,,0.22059,0
1.5467,1,10,2,2,251.25,324.17,capture,235.16,254.18,71.81,0,178.915,8.175,179.843,-18.01,20.78,147.52,-17.14,-7.92,173.59,53.505,54.582,-19.4363,-1.7529,235.16,254.18,-19.5535,-1.7002,,,0.21332,0
1.6482,1,10,2,2,251.25,324.17,capture,253.50,248.11,76.09,0,179.024,8.291,179.815,-18.08,20.79,147.26,-17.53,-7.73,173.89,53.645,54.696,-19.4101,-0.7430,253.50,248.11,-19.4890,-1.2694,,,0.20649,0
1.7362,1,10,2,2,251.25,324.17,capture,238.93,272.59,53.03,1,179.085,8.216,179.821,-18.24,20.81,147.19,-17.86,-7.44,173.12,53.758,54.478,-20.5034,-1.4034,238.93,272.59,-19.9455,-1.3297,,,0.20948,0
1.8219,1,10,2,2,251.25,324.17,capture,241.79,271.37,53.64,1,179.003,8.225,179.819,-18.30,20.88,146.93,-17.92,-8.05,173.32,54.045,54.562,-20.2726,-2.3859,241.79,271.37,-20.0927,-1.8050,,,0.21371,0
