t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0271,1,10,2,2,251.25,389.00,dwell,328.96,446.33,96.57,0,178.833,8.393,179.819,-17.64,20.28,147.40,-17.87,-8.17,173.56,53.210,52.794,-26.2042,2.2307,328.96,446.33,-26.2042,2.2307,,,0.21259,0
0.1310,1,10,2,2,251.25,389.00,dwell,298.00,273.19,124.89,0,178.738,8.291,179.827,-17.59,20.32,147.38,-17.21,-8.14,173.32,53.180,53.609,-20.3788,1.0376,298.00,273.19,-23.5828,1.6938,,,0.17706,0
0.2332,1,10,2,2,251.25,389.00,dwell,123.02,349.14,134.28,0,178.730,8.282,179.869,-17.55,20.31,147.44,-17.23,-8.57,173.82,53.501,53.387,-23.8505,-7.3701,123.02,349.14,-23.7033,-2.3849,,,0.21332,0
0.3546,1,10,2,2,251.25,389.00,dwell,252.29,398.82,9.87,1,178.733,8.101,179.845,-17.61,20.55,147.45,-17.51,-8.65,173.83,53.686,53.560,-25.7664,-1.0942,252.29,398.82,-24.6317,-1.8041,,,0.21557,0
0.4394,1,10,2,2,251.25,389.00,dwell,198.22,383.46,53.32,0,178.748,8.113,179.841,-17.43,20.50,147.56,-17.16,-7.92,173.48,53.609,53.459,-24.6139,-3.8496,198.22,383.46,-24.6237,-2.7246,,,0.21907,0
0.5497,1,10,2,2,251.25,389.00,dwell,243.90,421.89,33.70,1,178.794,8.141,179.826,-17.58,20.56,147.52,-17.07,-7.95,174.17,53.557,53.561,-25.4022,-1.8190,243.90,421.89,-24.9740,-2.3171,,,0.19591,0
0.6453,1,10,2,2,251.25,389.00,dwell,291.62,470.07,90.57,0,178.834,8.245,179.811,-17.66,20.64,147.59,-17.39,-7.18,173.78,53.331,53.750,-27.5894,0.9104,291.62,470.07,-26.1510,-0.8647,,,0.22200,0
0.7624,1,10,2,2,251.25,389.00,dwell,288.26,428.36,54.03,1,178.818,8.112,179.798,-17.80,20.73,147.66,-17.52,-7.95,174.03,53.474,53.877,-26.9005,0.2297,288.26,428.36,-26.4883,-0.3722,,,0.21666,0
0.8591,1,10,2,2,251.25,389.00,capture,267.87,450.75,63.95,1,178.977,8.139,179.812,-17.90,20.93,147.84,-17.12,-7.01,174.27,53.549,53.936,-27.1498,-0.3780,267.87,450.75,-26.7860,-0.3748,,,0.20785,0
0.9724,1,10,2,2,251.25,389.00,capture,254.84,472.58,83.66,0,179.048,8.042,179.808,-17.87,20.90,147.73,-17.33,-7.72,174.18,53.574,54.133,-29.1984,-1.2854,254.84,472.58,-27.8716,-0.7846,,,0.22946,0
