t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0000,1,4,1,1,201.00,320.25,active,196.06,362.62,42.66,1,-175.753,4.313,-178.483,-9.98,35.37,128.46,-8.71,5.64,153.50,60.530,60.819,-26.6665,1.0680,190.85,404.68,-28.1042,-3.0381,196.06,362.62,0.24694,0
0.0961,1,4,1,1,201.00,320.25,active,201.87,353.67,33.43,1,-173.535,4.016,-178.211,-8.68,36.49,130.24,-10.33,5.08,155.79,59.658,60.680,-27.7347,-2.4824,197.91,347.25,-28.5214,-2.8019,201.87,353.67,0.25282,0
0.1928,1,4,1,1,201.00,320.25,active,196.44,340.31,20.58,1,-175.275,4.655,-178.346,-9.63,35.46,130.45,-10.94,5.87,155.32,60.706,59.677,-28.2838,-2.1490,189.06,332.00,-27.0355,-3.7103,196.44,340.31,0.25291,0
0.3211,1,4,1,1,201.00,320.25,active,209.52,333.92,16.10,1,-175.412,3.630,-178.370,-9.49,34.09,130.77,-9.03,5.20,155.04,60.072,60.134,-26.1756,-4.1775,240.39,341.46,-27.1019,-3.1910,209.52,333.92,0.26978,0
0.4234,1,4,1,1,201.00,320.25,active,197.70,332.03,12.24,1,-175.740,4.224,-178.745,-7.42,35.57,131.36,-11.11,3.23,154.79,60.413,60.171,-24.3538,-4.1141,187.63,322.30,-27.0327,-3.3570,197.70,332.03,0.24049,0
0.5277,1,4,1,1,201.00,320.25,active,197.33,328.33,8.88,1,-173.913,3.546,-178.226,-9.43,35.10,131.74,-10.14,5.94,154.97,62.261,60.317,-27.2249,-3.9573,185.64,351.25,-27.5108,-4.0103,197.33,328.33,0.26474,0
0.6241,1,4,1,1,201.00,320.25,active,197.56,343.08,23.09,1,-174.266,4.328,-178.281,-10.55,36.54,130.92,-11.09,5.93,156.27,60.212,61.030,-27.7045,-1.3479,221.95,331.05,-27.6993,-3.6472,197.56,343.08,0.25346,0
0.7271,1,4,1,1,201.00,320.25,active,196.71,346.18,26.28,1,-175.861,4.519,-178.434,-10.37,34.98,129.78,-9.86,5.91,155.02,61.318,60.555,-27.0804,-0.1362,211.29,343.94,-27.5268,-4.2540,196.71,346.18,0.23417,0
0.7967,1,4,1,1,201.00,320.25,active,190.33,341.71,23.96,1,-174.027,4.316,-178.140,-5.85,36.65,129.30,-10.78,6.98,155.41,62.083,59.830,-29.2043,-5.9500,179.50,338.65,-27.9408,-4.3690,190.33,341.71,0.26507,0
0.8987,1,4,1,1,201.00,320.25,active,190.78,323.02,10.59,1,-175.527,4.132,-178.533,-10.88,34.61,130.28,-10.48,5.38,155.71,60.766,60.069,-28.0837,-2.8609,208.20,312.11,-27.0856,-4.2867,190.78,323.02,0.25655,0
0.9955,1,3,1,0,67.00,320.25,active,121.52,255.23,84.85,1,-174.648,4.384,-178.499,-9.43,34.03,129.46,-8.39,5.24,155.02,59.659,60.804,-24.4981,-10.4695,120.36,237.15,-24.2226,-7.6987,121.52,255.23,0.25168,0
1.0984,1,4,1,1,201.00,320.25,active,158.02,283.73,56.41,1,-174.909,4.552,-178.687,-10.79,36.15,131.57,-8.27,7.71,156.16,60.225,60.249,-26.6875,-8.0388,158.64,288.68,-25.7180,-4.9509,158.02,283.73,0.25682,0
1.2012,1,4,1,1,201.00,320.25,active,175.29,316.01,26.06,1,-174.704,4.278,-178.489,-10.50,34.80,130.44,-9.19,3.74,155.33,61.436,61.140,-25.4070,-8.1787,179.05,296.67,-26.4520,-4.4947,175.29,316.01,0.26603,0
1.3066,1,4,1,1,201.00,320.25,active,188.42,319.23,12.62,1,-174.354,4.494,-178.843,-10.29,36.29,129.47,-10.35,4.28,154.53,61.270,60.692,-27.9720,-5.4966,165.87,313.93,-26.9411,-4.0371,188.42,319.23,0.26867,0
1.3943,1,4,1,1,201.00,320.25,active,186.81,301.73,23.33,1,-175.896,4.395,-178.407,-7.25,35.64,132.03,-9.07,4.38,153.52,61.119,60.286,-25.8885,-5.6751,178.55,321.74,-26.8959,-3.9875,186.81,301.73,0.24019,0
1.5103,1,4,1,1,201.00,320.25,active,182.95,314.83,18.84,1,-173.146,3.977,-178.584,-10.93,34.07,130.65,-8.62,3.99,154.65,60.836,60.729,-28.4276,-1.9208,177.31,310.65,-27.0745,-3.8940,182.95,314.83,0.26479,0
1.6020,1,4,1,1,201.00,320.25,active,190.30,311.23,14.00,1,-176.260,4.510,-178.192,-9.19,33.95,132.28,-10.70,4.93,154.32,60.816,60.056,-29.0578,-1.6204,216.24,282.68,-26.3328,-3.5739,190.30,311.23,0.27340,0
1.6775,1,4,1,1,201.00,320.25,active,184.73,311.33,18.55,1,-175.361,4.135,-178.187,-9.01,35.16,131.64,-11.31,5.38,153.95,59.747,60.925,-26.3918,-4.9521,174.65,275.24,-26.8840,-3.7251,184.73,311.33,0.26080,0
1.7773,1,4,1,1,201.00,320.25,active,190.51,310.72,14.17,1,-175.247,4.163,-178.560,-8.10,36.72,127.75,-9.67,5.43,154.63,60.628,60.704,-22.9452,0.2758,191.73,288.71,-26.3955,-3.8410,190.51,310.72,0.27061,0
1.8892,1,4,1,1,201.00,320.25,active,197.32,299.71,20.87,1,-175.568,4.690,-178.397,-10.70,35.90,131.56,-9.79,5.60,155.69,61.194,60.577,-26.8541,-4.3621,203.40,287.26,-26.2900,-3.3732,197.32,299.71,0.25522,0
1.9919,1,4,1,1,201.00,320.25,active,192.36,303.12,19.19,1,-174.717,3.965,-178.135,-9.70,35.51,130.04,-11.54,7.47,153.90,60.131,61.035,-28.8017,-3.3626,189.27,306.22,-26.5287,-4.0120,192.36,303.12,0.24333,0
2.0910,1,4,1,1,201.00,320.25,active,174.18,320.38,26.82,1,-175.539,4.819,-178.156,-7.95,34.56,131.23,-10.26,6.37,154.90,60.986,60.217,-28.6816,-4.2251,167.06,316.77,-27.3473,-5.0439,174.18,320.38,0.24769,0
2.1693,2,1,0,1,201.00,170.75,active,195.35,228.49,58.02,1,-175.525,5.143,-178.275,-10.97,35.77,131.84,-12.82,4.43,155.69,61.120,60.947,-23.8553,-6.2364,207.85,235.00,-23.8699,-2.7563,195.35,228.49,0.25769,0
2.2575,2,1,0,1,201.00,170.75,active,198.48,220.67,49.98,1,-175.368,4.448,-178.542,-10.65,35.84,130.71,-10.34,5.24,153.43,60.531,61.053,-22.9744,-2.7364,210.86,222.26,-23.4577,-3.2594,198.48,220.67,0.26185,0
2.3553,2,2,0,2,335.00,170.75,active,279.30,197.27,61.69,1,-175.192,4.864,-178.533,-8.90,36.01,131.67,-9.51,4.83,155.34,60.744,60.228,-22.7214,0.0705,296.61,178.25,-22.8856,2.1011,279.30,197.27,0.26757,0
2.4456,2,2,0,2,335.00,170.75,active,303.85,196.16,40.20,1,-175.123,5.247,-178.932,-11.48,35.55,131.33,-10.25,5.25,155.79,61.494,61.626,-20.6936,-0.1655,270.10,177.34,-22.4270,3.0824,303.85,196.16,0.26046,0
2.5450,2,5,1,2,335.00,320.25,active,313.75,261.06,62.89,1,-174.201,4.073,-178.424,-6.14,35.55,130.22,-9.95,4.75,154.09,62.248,60.038,-27.7295,2.6013,310.28,258.19,-25.2633,4.3770,313.75,261.06,0.25459,0
2.6239,2,2,0,2,335.00,170.75,active,327.31,210.06,40.05,1,-174.802,3.826,-178.073,-9.08,36.48,132.04,-9.79,5.82,154.75,60.550,60.502,-23.0868,6.9246,321.71,227.42,-22.9125,4.7628,327.31,210.06,0.24195,0
2.7270,2,2,0,2,335.00,170.75,active,335.85,198.94,28.21,1,-173.361,4.137,-179.231,-9.78,35.17,130.25,-12.25,5.95,153.08,61.429,60.993,-22.0421,5.0469,303.17,194.35,-23.0500,5.1328,335.85,198.94,0.25676,0
2.8302,2,1,0,1,201.00,170.75,active,265.74,180.46,65.46,1,-175.066,5.155,-178.553,-10.84,35.01,128.76,-11.60,6.51,155.53,61.113,61.854,-22.8755,-0.6455,266.68,173.29,-22.4948,0.7114,265.74,180.46,0.27370,0
2.9067,2,1,0,1,201.00,170.75,active,227.26,183.77,29.31,1,-175.584,4.391,-178.302,-10.41,37.17,132.14,-10.18,7.27,154.50,60.438,61.075,-21.8071,-0.7240,241.69,189.74,-22.1122,-1.1185,227.26,183.77,0.27812,0
3.0005,2,2,0,2,335.00,170.75,active,298.95,173.08,36.12,1,-174.477,5.065,-178.079,-8.24,34.91,131.56,-10.63,4.11,154.18,61.507,59.033,-22.1310,-3.6183,291.82,173.81,-21.9769,1.7937,298.95,173.08,0.25374,0
3.0951,2,1,0,1,201.00,170.75,active,231.45,171.84,30.47,1,-174.628,4.639,-178.277,-11.99,34.19,130.73,-13.08,5.71,156.29,60.895,60.593,-21.9688,-1.5421,221.45,204.84,-21.5915,-1.5810,231.45,171.84,0.26543,0
3.2087,2,5,1,2,335.00,320.25,active,292.47,245.64,85.88,1,-174.660,4.286,-178.258,-10.18,36.68,130.12,-9.05,6.70,155.35,60.508,60.345,-27.1130,5.9143,287.27,248.60,-25.4143,2.1470,292.47,245.64,0.26027,0
3.3192,2,2,0,2,335.00,170.75,active,312.35,226.32,60.00,1,-173.453,4.696,-178.649,-8.06,36.68,130.44,-11.90,2.97,155.89,60.519,60.592,-21.3116,6.5842,355.30,214.04,-23.7510,3.5576,312.35,226.32,0.24905,0
3.4405,2,2,0,2,335.00,170.75,active,323.71,196.70,28.31,1,-174.501,5.126,-177.786,-10.99,35.59,130.24,-8.23,5.25,154.26,60.753,62.370,-24.1352,3.8394,331.10,171.11,-22.8145,3.9934,323.71,196.70,0.24912,0
3.5612,2,2,0,2,335.00,170.75,active,323.79,177.79,13.24,1,-174.814,5.081,-178.099,-9.07,35.45,131.77,-8.32,6.31,154.58,60.428,61.233,-22.3512,2.4408,334.59,201.48,-21.7158,4.7152,323.79,177.79,0.25791,0
3.6719,2,1,0,1,201.00,170.75,active,261.26,180.13,60.98,1,-175.406,4.018,-178.451,-9.84,36.64,131.37,-12.11,4.34,154.18,60.845,60.570,-22.2344,2.6360,274.74,184.27,-22.9884,1.1899,261.26,180.13,0.26414,0
