t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0564,1,17,4,1,150.75,700.20,dwell,160.78,348.95,351.39,0,-173.600,6.547,-177.209,-10.96,36.42,143.59,-11.87,7.09,169.03,55.235,55.533,-31.6134,2.6228,160.78,348.95,-31.0475,2.1040,,,0.24190,0
0.1577,1,17,4,1,150.75,700.20,dwell,114.11,229.61,472.02,0,-173.662,6.148,-177.207,-10.80,37.33,143.72,-11.73,7.45,168.50,54.924,54.707,-28.1163,0.1862,114.11,229.61,-29.7366,1.2709,,,0.24565,0
0.2565,1,17,4,1,150.75,700.20,dwell,114.94,184.38,517.07,0,-173.796,5.968,-177.294,-10.15,36.16,142.00,-11.11,6.38,166.91,55.417,55.348,-26.1860,0.2981,114.94,184.38,-28.1329,0.8508,,,0.25438,0
0.3571,1,17,4,1,150.75,700.20,dwell,153.65,152.60,547.61,0,-173.492,6.142,-177.233,-9.35,35.63,142.30,-10.59,6.20,167.60,55.213,55.032,-24.7032,2.4025,153.65,152.60,-26.5497,1.5272,,,0.25693,0
0.4688,1,17,4,1,150.75,700.20,dwell,108.37,64.31,637.30,0,-173.397,6.065,-177.102,-9.16,35.64,141.74,-10.13,5.96,166.77,55.480,55.328,-21.6678,0.2430,108.37,64.31,-24.2591,0.9721,,,0.25836,0
0.5899,1,17,4,1,150.75,700.20,dwell,89.56,83.60,619.63,0,-173.400,5.943,-176.985,-8.93,35.42,140.46,-9.80,5.68,165.42,56.076,56.114,-22.4231,-0.5036,89.56,83.60,-23.2854,0.2219,,,0.26575,0
0.6905,1,17,4,1,150.75,700.20,dwell,284.94,633.34,149.93,0,-173.565,6.161,-177.082,-8.54,36.55,143.91,-9.49,7.20,169.31,53.522,53.459,-39.4188,11.4913,284.94,633.34,-31.1275,5.6145,,,0.16770,0
0.7923,1,17,4,1,150.75,700.20,dwell,318.20,593.29,198.68,0,-173.515,5.981,-177.092,-8.68,37.41,143.68,-9.70,7.62,168.57,54.377,53.840,-38.3837,12.6943,318.20,593.29,-34.7211,9.0846,,,0.15768,0
0.8915,1,17,4,1,150.75,700.20,dwell,296.40,600.68,176.40,0,-173.744,6.008,-177.119,-8.24,38.50,143.66,-9.00,8.91,168.80,53.906,53.698,-39.1111,11.9529,296.40,600.68,-36.8494,10.4486,,,0.15613,0
2.4543,1,17,4,1,150.75,700.20,capture,157.86,650.15,50.55,1,-173.400,7.212,-177.383,-9.77,39.16,144.43,-11.10,10.31,170.38,53.098,53.838,-41.6290,4.9204,157.86,650.15,-38.7354,8.5611,,,0.15475,0
2.6856,1,17,4,1,150.75,700.20,capture,134.02,646.29,56.44,1,-173.394,6.861,-177.466,-10.08,40.13,145.64,-11.15,10.73,170.98,52.442,53.074,-41.8808,3.5041,134.02,646.29,-39.9770,6.7484,,,0.16256,0
3.2839,2,1,0,1,150.75,77.80,dwell,174.00,618.49,541.19,0,-173.405,7.531,-177.356,-9.92,39.48,144.71,-11.11,10.51,170.54,51.891,53.211,-40.8176,5.5149,174.00,618.49,-40.2988,6.3060,,,0.15766,0
3.5142,2,1,0,1,150.75,77.80,dwell,99.26,187.59,121.27,0,-173.595,6.959,-177.322,-10.00,38.32,142.38,-10.60,9.16,168.02,54.338,54.516,-27.2071,-0.3418,99.26,187.59,-35.4975,3.7756,,,0.22203,0
3.6236,2,1,0,1,150.75,77.80,dwell,104.19,44.58,57.20,1,-173.605,6.691,-177.237,-9.61,37.99,140.72,-10.55,8.44,165.90,56.527,56.452,-21.8636,-0.1582,104.19,44.58,-28.6230,1.9054,,,0.27424,0
3.7189,2,1,0,1,150.75,77.80,dwell,115.58,23.58,64.63,1,-173.305,6.745,-177.079,-9.07,37.57,140.30,-10.21,8.29,165.78,56.746,56.687,-20.8425,0.5735,115.58,23.58,-24.6503,1.2826,,,0.28540,0
3.8152,2,1,0,1,150.75,77.80,dwell,113.68,5.56,81.19,1,-173.065,6.344,-177.005,-9.14,38.34,140.92,-10.33,8.51,165.74,56.535,56.867,-20.3389,0.4371,113.68,5.56,-22.4923,0.8943,,,0.28375,0
3.9131,2,1,0,1,150.75,77.80,dwell,118.10,-1.24,85.52,0,-172.647,6.207,-176.919,-9.03,38.32,140.38,-10.48,8.61,165.35,56.814,56.741,-20.0311,0.6470,118.10,-1.24,-21.3181,0.7852,,,0.28244,0
4.0139,2,1,0,1,150.75,77.80,dwell,126.26,-5.46,86.78,0,-172.339,6.196,-176.851,-8.83,38.09,140.07,-10.30,8.49,165.16,56.842,56.863,-19.7374,1.0841,126.26,-5.46,-20.5731,0.9167,,,0.28988,0
4.1221,2,1,0,1,150.75,77.80,capture,139.45,0.19,78.43,1,-172.469,6.331,-176.876,-9.11,37.76,140.05,-10.33,8.37,165.40,56.517,56.511,-19.7933,1.6244,139.45,0.19,-20.2137,1.2240,,,0.28005,0
4.2190,2,1,0,1,150.75,77.80,capture,123.55,9.12,73.87,1,-172.769,6.207,-176.860,-9.67,38.38,140.28,-10.57,8.73,165.34,56.658,56.630,-20.4508,0.7466,123.55,9.12,-20.3187,1.0190,,,0.27475,0
4.3144,2,1,0,1,150.75,77.80,capture,108.11,13.89,76.83,1,-172.885,6.178,-176.813,-9.46,38.39,140.36,-10.41,8.80,165.49,56.747,56.753,-20.7166,0.1381,108.11,13.89,-20.4962,0.6282,,,0.27446,0
