t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0248,1,59,6,5,245.67,561.89,dwell,15.85,491.20,240.44,0,178.668,7.047,179.740,-17.50,21.13,148.15,-16.95,-7.60,174.60,53.637,53.193,-28.8960,-12.2433,15.85,491.20,-28.8960,-12.2433,,,0.26951,0
0.1207,1,59,6,5,245.67,561.89,dwell,193.11,486.91,91.56,0,178.679,7.194,179.756,-17.50,21.35,147.83,-17.28,-8.00,174.02,53.365,53.314,-28.8858,-3.7868,193.11,486.91,-28.8914,-8.4379,,,0.18344,0
0.2126,1,59,6,5,245.67,561.89,dwell,201.22,396.59,171.17,0,178.806,7.355,179.764,-17.53,21.16,147.50,-16.90,-8.07,173.45,53.482,53.646,-25.7828,-3.5347,201.22,396.59,-27.4926,-6.2314,,,0.20967,0
0.3159,1,59,6,5,245.67,561.89,dwell,140.88,373.82,215.29,0,178.789,7.481,179.745,-17.62,21.20,147.66,-17.47,-7.87,173.73,53.413,53.610,-25.3889,-6.7534,140.88,373.82,-26.5459,-6.4663,,,0.18117,0
0.4014,1,59,6,5,245.67,561.89,dwell,101.85,347.86,257.86,0,178.711,7.660,179.753,-17.72,21.04,147.51,-17.51,-7.64,173.71,53.386,53.505,-23.7684,-8.3003,101.85,347.86,-25.2961,-7.2916,,,0.19652,0
0.5072,1,59,6,5,245.67,561.89,dwell,193.00,350.29,218.05,0,178.805,7.729,179.778,-17.81,21.10,147.72,-17.26,-7.70,174.37,53.507,53.308,-23.4442,-3.8012,193.00,350.29,-24.4627,-5.7209,,,0.19403,0
0.6255,1,59,6,5,245.67,561.89,dwell,155.31,412.96,174.20,0,178.808,7.876,179.765,-17.93,21.01,147.67,-17.05,-6.99,174.01,53.741,53.585,-26.0747,-5.5179,155.31,412.96,-25.1881,-5.6296,,,0.23003,0
0.7364,1,59,6,5,245.67,561.89,dwell,124.68,417.36,188.48,0,178.682,8.078,179.799,-17.97,20.95,147.67,-18.15,-8.49,173.77,53.977,53.429,-26.6043,-6.9774,124.68,417.36,-25.8254,-6.2361,,,0.19953,0
0.8483,1,59,6,5,245.67,561.89,dwell,158.29,365.72,214.75,0,178.862,8.266,179.837,-18.00,21.02,147.87,-18.07,-7.25,174.26,53.684,53.548,-24.2610,-5.3855,158.29,365.72,-25.1214,-5.8533,,,0.23122,0
0.9466,1,59,6,5,245.67,561.89,dwell,109.98,368.56,236.19,0,178.678,8.201,179.805,-18.08,20.98,147.93,-17.42,-7.79,174.11,53.712,53.840,-24.4008,-7.8589,109.98,368.56,-24.7971,-6.7559,,,0.21029,0
1.0474,1,59,6,5,245.67,561.89,dwell,110.28,354.97,247.28,0,178.588,8.234,179.809,-18.13,21.03,147.78,-17.48,-7.15,174.31,53.558,53.816,-23.4205,-7.2664,110.28,354.97,-24.1777,-6.9856,,,0.21862,0
1.1422,1,59,6,5,245.67,561.89,capture,94.76,391.84,227.35,0,178.658,8.204,179.815,-18.08,21.05,147.77,-17.48,-6.66,174.20,53.667,53.756,-24.9596,-8.8716,94.76,391.84,-24.5295,-7.8343,,,0.22357,0
1.2541,1,59,6,5,245.67,561.89,capture,86.64,375.26,245.19,0,178.817,8.251,179.795,-18.14,20.91,147.90,-17.76,-7.74,174.34,53.736,53.964,-24.2268,-8.3444,86.64,375.26,-24.3933,-8.0639,,,0.22433,0
1.3512,1,59,6,5,245.67,561.89,capture,82.54,379.74,244.52,0,178.860,8.239,179.785,-18.30,20.84,147.73,-17.43,-7.62,174.53,53.347,53.583,-24.7889,-9.0125,82.54,379.74,-24.5713,-8.4907,,,0.20548,0
1.4425,1,59,6,5,245.67,561.89,capture,91.29,382.76,236.47,0,179.001,8.227,179.820,-18.38,20.90,147.68,-18.32,-6.81,174.04,53.223,53.390,-24.7141,-8.5766,91.29,382.76,-24.6356,-8.5294,,,0.22046,0
1.5359,1,59,6,5,245.67,561.89,capture,73.52,375.95,253.39,0,178.980,8.202,179.842,-18.41,20.97,147.55,-18.65,-8.03,173.92,53.048,53.725,-23.7460,-9.5631,73.52,375.95,-24.2353,-8.9946,,,0.18811,0
1.6353,1,59,6,5,245.67,561.89,capture,95.27,371.65,242.51,0,178.814,8.225,179.835,-18.39,20.88,147.76,-18.04,-7.99,173.68,53.476,53.553,-24.4650,-9.0406,95.27,371.65,-24.3386,-9.0153,,,0.20634,0
1.7266,1,59,6,5,245.67,561.89,capture,73.96,367.01,259.73,0,178.793,8.122,179.781,-18.49,20.94,147.96,-17.31,-7.62,174.39,53.822,54.079,-23.4657,-10.0455,73.96,367.01,-23.9458,-9.4789,,,0.22923,0
1.8327,1,59,6,5,245.67,561.89,capture,67.53,375.56,257.78,0,178.886,8.079,179.786,-18.45,21.02,148.03,-18.05,-7.86,174.70,53.702,54.244,-24.5880,-8.6233,67.53,375.56,-24.2348,-9.0939,,,0.22053,0
1.9530,1,59,6,5,245.67,561.89,capture,84.91,385.32,238.79,0,178.847,8.080,179.781,-18.42,21.00,148.29,-18.06,-7.73,174.86,53.419,54.399,-24.8663,-8.9233,84.91,385.32,-24.5190,-9.0171,,,0.19044,0
2.0439,1,59,6,5,245.67,561.89,capture,78.66,367.55,256.24,0,178.822,8.155,179.778,-18.45,20.97,148.24,-18.14,-7.37,175.10,53.364,54.554,-23.9485,-9.2561,78.66,367.55,-24.2623,-9.1247,,,0.18433,0
2.1452,1,59,6,5,245.67,561.89,capture,88.99,378.84,240.94,0,178.735,8.144,179.784,-18.52,20.87,148.20,-17.58,-7.37,174.99,53.331,54.304,-24.1578,-8.9320,88.99,378.84,-24.2153,-9.0380,,,0.22696,0
2.2442,1,59,6,5,245.67,561.89,capture,55.96,359.59,277.33,0,178.743,8.099,179.806,-18.52,20.77,148.38,-17.99,-7.53,174.74,53.541,54.536,-24.5035,-9.7670,55.96,359.59,-24.3450,-9.3660,,,0.21941,0
2.3396,1,59,6,5,245.67,561.89,capture,82.13,394.35,234.12,0,178.776,8.109,179.835,-18.64,20.64,148.17,-18.19,-8.30,175.00,53.741,54.724,-25.2659,-8.8098,82.13,394.35,-24.7594,-9.1157,,,0.24094,0
2.4303,1,59,6,5,245.67,561.89,capture,78.53,400.31,232.47,0,178.850,8.190,179.842,-18.72,20.64,147.85,-18.71,-7.83,174.31,53.756,54.378,-24.7079,-8.8953,78.53,400.31,-24.7363,-9.0165,,,0.21052,0
2.5387,1,59,6,5,245.67,561.89,capture,79.83,384.78,242.63,0,178.928,8.223,179.850,-18.72,20.57,147.84,-17.79,-7.74,174.43,53.905,54.377,-24.6313,-8.9614,79.83,384.78,-24.6890,-8.9917,,,0.23456,0
2.6352,1,59,6,5,245.67,561.89,capture,89.18,378.47,241.10,0,178.877,8.095,179.859,-18.77,20.57,147.95,-18.14,-7.76,174.45,53.818,54.300,-24.8878,-9.2586,89.18,378.47,-24.7785,-9.1118,,,0.19779,0
2.7399,1,59,6,5,245.67,561.89,capture,75.63,368.59,257.44,0,178.863,8.197,179.859,-18.75,20.51,147.90,-19.04,-8.34,174.75,53.924,54.269,-23.4507,-8.5173,75.63,368.59,-24.1810,-8.8443,,,0.21513,0
2.8219,1,59,6,5,245.67,561.89,capture,74.72,350.77,271.65,0,178.804,8.130,179.850,-18.70,20.57,147.91,-18.62,-8.43,174.59,53.730,53.891,-23.4236,-8.9540,74.72,350.77,-23.8401,-8.8937,,,0.17501,0
2.9830,2,9,1,0,22.33,129.67,dwell,65.98,341.14,215.93,0,178.915,8.061,179.863,-18.66,20.61,147.90,-18.67,-7.54,174.27,53.793,54.048,-22.4613,-9.6855,65.98,341.14,-22.4613,-9.6855,,,0.21531,0
3.0904,2,9,1,0,22.33,129.67,dwell,75.45,392.83,268.47,0,178.993,8.111,179.863,-18.59,20.63,147.98,-17.96,-8.13,174.77,53.781,54.460,-25.0938,-9.5681,75.45,392.83,-23.6460,-9.6327,,,0.21653,0
3.1943,2,9,1,0,22.33,129.67,dwell,97.64,405.57,286.00,0,179.048,7.925,179.873,-18.48,20.63,147.81,-18.75,-8.13,174.04,53.773,54.538,-26.7169,-8.3814,97.64,405.57,-25.0279,-9.0696,,,0.18611,0
3.3015,2,9,1,0,22.33,129.67,dwell,106.50,405.26,288.16,0,178.877,7.918,179.852,-18.47,20.80,147.76,-17.92,-6.65,174.33,53.431,54.421,-25.8162,-7.6717,106.50,405.26,-25.3826,-8.4405,,,0.20627,0
3.3852,2,9,1,0,22.33,129.67,dwell,138.15,456.79,347.02,0,178.796,7.915,179.843,-18.22,20.66,147.83,-17.36,-8.22,174.16,53.462,53.994,-28.0862,-6.0996,138.15,456.79,-26.5992,-7.3871,,,0.21946,0
3.4676,2,9,1,0,22.33,129.67,dwell,128.50,449.46,336.96,0,178.880,7.872,179.815,-18.16,20.68,147.78,-17.88,-7.92,173.75,53.393,54.123,-27.0272,-7.0745,128.50,449.46,-26.7918,-7.2464,,,0.20834,0
3.5576,2,9,1,0,22.33,129.67,dwell,130.99,427.14,316.70,0,178.867,7.778,179.823,-18.29,20.88,147.49,-17.42,-8.02,173.62,53.854,53.982,-26.1985,-6.9742,130.99,427.14,-26.5248,-7.1239,,,0.21361,0
3.6513,2,9,1,0,22.33,129.67,dwell,130.89,429.27,318.66,0,178.828,7.736,179.786,-18.34,20.76,147.63,-17.64,-8.27,174.17,53.909,54.455,-25.9226,-6.7499,130.89,429.27,-26.2538,-6.9556,,,0.19899,0
3.7614,2,9,1,0,22.33,129.67,capture,130.85,403.91,294.93,0,178.815,7.787,179.797,-18.16,20.97,147.71,-17.44,-8.09,174.11,54.040,54.083,-25.1673,-6.5611,130.85,403.91,-25.7649,-6.7781,,,0.21190,0
3.8720,2,9,1,0,22.33,129.67,capture,169.91,387.70,297.25,0,178.868,7.800,179.795,-18.14,20.93,147.71,-17.43,-8.03,173.86,53.853,54.002,-25.1118,-4.9447,169.91,387.70,-25.4710,-5.9530,,,0.21020,0
3.9983,2,9,1,0,22.33,129.67,capture,124.02,416.28,304.12,0,178.867,7.740,179.829,-18.21,20.94,147.73,-17.63,-8.57,174.32,54.166,53.933,-25.7664,-7.6060,124.02,416.28,-25.6040,-6.6969,,,0.22713,0
4.0803,2,9,1,0,22.33,129.67,capture,133.51,408.74,300.40,0,178.936,7.638,179.823,-18.27,21.05,147.66,-18.01,-7.86,174.12,53.984,53.996,-25.3045,-6.0302,133.51,408.74,-25.4692,-6.3969,,,0.23468,0
4.1840,2,9,1,0,22.33,129.67,capture,144.01,390.45,287.77,0,178.981,7.716,179.848,-18.31,21.07,147.79,-18.21,-7.58,174.63,53.917,54.128,-24.5644,-6.4286,144.01,390.45,-25.0621,-6.4112,,,0.21398,0
4.2760,2,9,1,0,22.33,129.67,capture,144.25,411.24,306.83,0,179.046,7.572,179.860,-18.40,21.13,147.68,-18.23,-7.17,174.24,53.880,54.293,-25.8558,-6.4173,144.25,411.24,-25.4192,-6.4139,,,0.23402,0
4.3913,2,9,1,0,22.33,129.67,capture,154.06,417.47,316.52,0,179.070,7.496,179.829,-18.36,21.04,147.51,-17.76,-7.38,173.53,53.876,54.540,-26.7869,-6.5501,154.06,417.47,-26.0347,-6.4752,,,0.19387,0
4.4888,2,9,1,0,22.33,129.67,capture,144.33,405.28,301.41,0,179.000,7.584,179.831,-18.20,20.75,147.37,-18.09,-7.23,173.75,53.722,54.658,-25.0175,-6.7615,144.33,405.28,-25.5769,-6.6040,,,0.20543,0
4.5910,2,9,1,0,22.33,129.67,capture,134.11,420.77,311.83,0,179.073,7.631,179.830,-18.22,20.84,147.39,-17.55,-7.71,173.87,53.395,54.919,-26.6657,-6.5948,134.11,420.77,-26.0669,-6.5999,,,0.19441,0
4.6882,2,9,1,0,22.33,129.67,capture,159.18,398.82,301.94,0,179.030,7.585,179.833,-18.25,20.92,147.53,-17.87,-7.38,174.00,53.624,55.030,-25.2599,-5.7223,159.18,398.82,-25.7037,-6.2050,,,0.20666,0
4.7888,2,9,1,0,22.33,129.67,capture,155.45,420.57,319.91,0,179.019,7.665,179.851,-18.31,20.74,147.57,-18.01,-7.64,173.95,53.732,54.677,-26.5427,-5.9148,155.45,420.57,-26.0813,-6.0744,,,0.21951,0
