t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0259,1,75,8,3,156.33,734.78,dwell,129.87,447.91,288.09,0,178.572,7.740,179.854,-18.48,19.84,147.98,-18.06,-9.28,174.56,54.486,54.683,-27.2717,-6.2921,129.87,447.91,-27.2717,-6.2921,,,0.23005,0
0.1175,1,75,8,3,156.33,734.78,dwell,307.00,450.79,321.48,0,178.716,7.993,179.858,-18.51,19.94,148.04,-18.38,-8.35,174.04,54.529,54.635,-27.3473,1.4074,307.00,450.79,-27.3057,-2.8273,,,0.23929,0
0.2272,1,75,8,3,156.33,734.78,dwell,220.46,425.62,315.74,0,178.773,8.121,179.817,-18.51,20.17,148.24,-17.98,-8.87,174.76,53.966,54.370,-26.2245,-2.5561,220.46,425.62,-26.8192,-2.7053,,,0.22340,0
0.3339,1,75,8,3,156.33,734.78,dwell,193.41,404.84,332.01,0,178.898,8.310,179.830,-18.60,20.16,147.81,-18.12,-8.77,174.05,53.569,54.616,-25.3511,-3.9308,193.41,404.84,-26.1586,-3.2567,,,0.19152,0
0.4293,1,75,8,3,156.33,734.78,dwell,186.47,426.64,309.61,0,178.960,8.469,179.856,-18.54,20.15,147.71,-17.93,-8.88,174.08,53.625,55.156,-27.0699,-4.1346,186.47,426.64,-26.5687,-3.6518,,,0.20567,0
0.5262,1,75,8,3,156.33,734.78,dwell,193.58,563.20,175.57,0,179.050,8.559,179.889,-18.62,20.07,147.71,-18.33,-8.29,173.93,53.740,55.239,-31.5740,-3.9339,193.58,563.20,-28.8211,-3.7787,,,0.18822,0
0.6263,1,75,8,3,156.33,734.78,dwell,211.62,578.45,165.82,0,178.963,8.570,179.859,-18.64,20.12,147.24,-18.07,-8.59,172.89,53.272,55.064,-32.5869,-3.5585,211.62,578.45,-30.5157,-3.6796,,,0.19075,0
0.7172,1,75,8,3,156.33,734.78,dwell,190.44,557.11,180.91,0,178.959,8.581,179.821,-18.51,20.14,147.27,-18.14,-8.49,173.64,53.135,54.873,-32.8150,-3.7565,190.44,557.11,-31.5504,-3.7142,,,0.22028,0
0.8235,1,75,8,3,156.33,734.78,dwell,162.59,538.18,196.70,0,178.869,8.567,179.831,-18.62,20.22,147.35,-18.06,-8.01,173.62,53.645,54.285,-30.1415,-5.3519,162.59,538.18,-30.9164,-4.4512,,,0.20075,0
0.9128,1,75,8,3,156.33,734.78,capture,166.36,585.71,149.40,0,178.891,8.529,179.813,-18.62,20.22,147.28,-18.16,-7.29,173.55,53.539,54.038,-32.6899,-5.2178,166.36,585.71,-31.7145,-4.7962,,,0.18641,0
1.0128,1,75,8,3,156.33,734.78,capture,161.31,572.76,162.09,0,178.802,8.520,179.810,-18.49,20.36,147.29,-18.05,-7.76,173.86,53.238,53.726,-32.3263,-5.2987,161.31,572.76,-31.9898,-5.0223,,,0.21937,0
1.1139,1,75,8,3,156.33,734.78,capture,158.25,573.31,161.48,0,178.785,8.553,179.822,-18.50,20.26,147.67,-17.95,-8.31,173.70,53.394,53.684,-32.6034,-4.9324,158.25,573.31,-32.2659,-4.9819,,,0.19526,0
1.2197,1,75,8,3,156.33,734.78,capture,173.76,605.43,130.52,0,178.703,8.580,179.863,-18.50,20.25,147.90,-17.93,-8.73,174.28,53.819,53.502,-33.4462,-4.7230,173.76,605.43,-32.7971,-4.8654,,,0.22764,0
1.3096,1,75,8,3,156.33,734.78,capture,193.06,615.13,125.16,0,178.700,8.497,179.852,-18.45,20.35,147.92,-17.99,-8.16,174.17,53.751,53.431,-33.9812,-3.4912,193.06,615.13,-33.3299,-4.2470,,,0.19108,0
1.3916,1,75,8,3,156.33,734.78,capture,162.93,578.23,156.69,0,178.672,8.509,179.843,-18.40,20.27,147.90,-17.59,-8.15,174.04,54.158,53.862,-32.7828,-5.3745,162.93,578.23,-33.0837,-4.7544,,,0.23110,0
1.4993,1,75,8,3,156.33,734.78,capture,180.60,589.93,146.87,0,178.693,8.499,179.786,-18.40,20.27,148.00,-17.76,-7.65,174.56,54.021,53.931,-33.2494,-4.5136,180.60,589.93,-33.1583,-4.6460,,,0.22162,0
1.5957,1,75,8,3,156.33,734.78,capture,190.62,578.30,160.19,0,178.683,8.398,179.823,-18.37,20.49,148.05,-18.20,-7.68,174.89,54.528,53.721,-31.9881,-3.9286,190.62,578.30,-32.6317,-4.3232,,,0.25329,0
1.6809,1,75,8,3,156.33,734.78,capture,160.91,547.38,187.45,0,178.736,8.544,179.862,-18.32,20.63,147.97,-17.99,-7.87,174.05,54.540,53.635,-31.1673,-5.1872,160.91,547.38,-31.9727,-4.7120,,,0.23694,0
