t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0587,1,17,4,1,150.75,583.50,dwell,104.14,342.64,245.33,0,178.550,7.574,179.866,-18.58,19.18,147.26,-17.76,-8.54,173.84,54.302,55.277,-23.2549,-8.1391,104.14,342.64,-23.2549,-8.1391,,,0.20802,0
0.1462,1,17,4,1,150.75,583.50,dwell,270.26,419.83,202.66,0,178.545,7.649,179.842,-18.53,19.46,147.08,-17.37,-8.90,173.05,54.242,54.867,-25.9079,-0.4565,270.26,419.83,-24.4488,-4.6819,,,0.23917,0
0.2495,1,17,4,1,150.75,583.50,dwell,222.00,372.73,222.49,0,178.553,7.770,179.821,-18.53,19.75,147.34,-17.56,-8.82,173.22,53.938,54.922,-24.6867,-2.8271,222.00,372.73,-24.5558,-3.8472,,,0.21739,0
0.3464,1,17,4,1,150.75,583.50,dwell,252.47,439.77,176.08,0,178.575,8.035,179.847,-18.55,19.87,147.24,-18.10,-8.34,173.15,54.075,54.679,-27.6272,-0.7271,252.47,439.77,-25.9380,-2.4432,,,0.24753,0
0.4442,1,17,4,1,150.75,583.50,dwell,272.86,481.44,159.14,0,178.669,7.948,179.820,-18.58,19.75,147.22,-18.39,-8.61,172.96,54.344,54.610,-28.7961,-0.2173,272.86,481.44,-27.2241,-1.4415,,,0.21410,0
0.5471,1,17,4,1,150.75,583.50,dwell,205.67,559.26,60.03,0,178.724,8.169,179.828,-18.52,19.90,147.16,-18.07,-9.07,173.44,54.336,54.723,-32.2334,-3.9382,205.67,559.26,-29.4783,-2.5650,,,0.22763,0
0.6478,1,17,4,1,150.75,583.50,dwell,250.32,416.87,194.11,0,178.755,8.245,179.839,-18.41,20.11,147.22,-18.39,-8.01,173.32,54.312,54.429,-25.4075,-1.3117,250.32,416.87,-27.6464,-2.0010,,,0.20852,0
0.7298,1,17,4,1,150.75,583.50,dwell,278.85,476.84,166.69,0,178.737,8.404,179.866,-18.34,20.02,147.32,-17.81,-8.59,173.47,54.516,54.307,-28.1267,0.4944,278.85,476.84,-27.8626,-0.8781,,,0.27294,0
0.8324,1,17,4,1,150.75,583.50,capture,260.51,472.21,156.31,0,178.767,8.411,179.852,-18.40,20.08,147.20,-17.46,-8.80,173.37,54.139,54.452,-28.1057,-1.0605,260.51,472.21,-27.9720,-0.9602,,,0.21159,0
0.9243,1,17,4,1,150.75,583.50,capture,257.18,443.66,175.73,0,178.761,8.365,179.855,-18.26,20.17,146.97,-17.61,-8.83,173.21,53.673,54.702,-26.5021,-0.9277,257.18,443.66,-27.3105,-0.9456,,,0.22592,0
