t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0418,1,4,1,0,50.25,194.50,dwell,133.75,303.59,137.38,0,179.209,8.502,179.870,-18.03,20.50,147.16,-17.63,-8.22,172.59,53.440,53.077,-21.9523,-6.9925,133.75,303.59,-21.9523,-6.9925,,,0.22221,0
0.1342,1,4,1,0,50.25,194.50,dwell,206.78,226.37,159.74,0,179.149,8.548,179.863,-18.11,20.59,147.32,-18.20,-7.80,173.80,53.405,53.311,-18.6935,-2.7848,206.78,226.37,-20.4858,-5.0990,,,0.18067,0
0.2293,1,4,1,0,50.25,194.50,dwell,57.17,241.27,47.28,1,179.150,8.601,179.847,-18.07,20.49,147.28,-17.29,-7.62,173.69,53.856,53.048,-18.8418,-9.9092,57.17,241.27,-19.7460,-7.2636,,,0.21730,0
0.3207,1,4,1,0,50.25,194.50,dwell,145.90,164.00,100.40,0,179.121,8.600,179.865,-18.11,20.65,147.52,-17.84,-8.51,173.64,53.851,53.395,-17.1233,-6.9859,145.90,164.00,-18.5658,-7.1386,,,0.21854,0
0.4304,1,4,1,0,50.25,194.50,dwell,116.47,67.99,142.79,0,179.053,8.581,179.847,-18.15,20.69,147.54,-17.66,-7.61,173.59,53.852,53.356,-12.7640,-6.9297,116.47,67.99,-15.9550,-7.0446,,,0.20344,0
0.5124,1,4,1,0,50.25,194.50,dwell,131.71,76.32,143.53,0,179.054,8.387,179.866,-18.25,20.79,147.36,-18.15,-7.59,173.43,53.614,53.594,-12.7648,-7.0493,131.71,76.32,-14.5194,-7.0468,,,0.20913,0
0.6048,1,4,1,0,50.25,194.50,dwell,86.12,115.18,87.05,0,178.997,8.241,179.851,-18.23,20.89,147.37,-17.77,-8.39,173.52,53.533,53.600,-14.6440,-9.1698,86.12,115.18,-14.5755,-8.0021,,,0.21513,0
0.6989,1,4,1,0,50.25,194.50,dwell,130.47,32.98,180.34,0,179.127,8.093,179.885,-18.33,20.89,147.56,-17.74,-7.95,174.11,53.599,53.521,-12.1410,-7.1972,130.47,32.98,-13.4800,-7.6399,,,0.20642,0
0.7809,1,4,1,0,50.25,194.50,capture,73.59,19.30,176.75,0,179.110,8.023,179.915,-18.22,20.60,147.65,-17.55,-7.74,174.25,53.804,54.008,-10.4401,-9.0143,73.59,19.30,-12.1120,-8.2584,,,0.23397,0
0.8783,1,4,1,0,50.25,194.50,capture,76.33,-4.14,200.34,0,179.041,8.099,179.942,-18.23,20.73,148.03,-17.93,-8.00,174.64,54.072,54.148,-9.0403,-10.2253,76.33,-4.14,-10.7297,-9.1435,,,0.22220,0
