t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0473,1,9,1,0,22.33,129.67,dwell,125.22,384.40,274.73,0,179.183,7.457,179.928,-17.93,21.47,147.56,-17.35,-6.85,173.54,54.192,55.664,-25.6445,-7.1838,125.22,384.40,-25.6445,-7.1838,,,0.23361,0
0.1510,1,9,1,0,22.33,129.67,dwell,192.59,241.50,203.70,0,179.138,7.498,179.909,-17.99,21.31,147.51,-18.19,-7.17,173.70,54.240,55.473,-20.0186,-3.5938,192.59,241.50,-23.1128,-5.5683,,,0.22017,0
0.2661,1,9,1,0,22.33,129.67,dwell,139.27,311.92,216.54,0,179.100,7.510,179.865,-17.85,21.02,147.52,-17.46,-7.81,173.77,53.896,55.127,-22.2792,-6.3222,139.27,311.92,-22.7377,-5.9076,,,0.21852,0
0.3611,1,9,1,0,22.33,129.67,dwell,177.65,289.42,222.81,0,179.210,7.516,179.842,-18.02,20.98,147.72,-17.62,-7.50,173.83,53.823,54.753,-21.1628,-4.5096,177.65,289.42,-22.0290,-5.2785,,,0.23168,0
0.4621,1,9,1,0,22.33,129.67,dwell,189.55,242.14,201.52,0,179.005,7.563,179.834,-17.99,21.02,147.51,-17.41,-7.25,173.51,54.020,54.711,-19.9814,-4.5174,189.55,242.14,-21.1076,-4.9360,,,0.23263,0
0.5590,1,9,1,0,22.33,129.67,dwell,93.22,137.67,71.34,0,178.937,7.531,179.849,-18.17,21.09,147.31,-17.96,-7.11,173.53,54.187,54.385,-14.9221,-8.0176,93.22,137.67,-18.3241,-6.3227,,,0.22838,0
0.6732,1,9,1,0,22.33,129.67,dwell,177.36,187.57,165.49,0,178.887,7.637,179.826,-18.32,21.04,147.60,-18.15,-7.85,174.14,54.161,54.183,-17.2203,-5.0344,177.36,187.57,-17.8274,-5.7430,,,0.22494,0
0.7753,1,9,1,0,22.33,129.67,dwell,135.16,82.32,122.36,0,178.911,7.644,179.809,-18.22,20.68,147.78,-17.65,-7.98,173.84,53.891,54.202,-12.6753,-7.2865,135.16,82.32,-15.5090,-6.4376,,,0.21519,0
0.8806,1,9,1,0,22.33,129.67,dwell,113.59,146.07,92.72,0,178.898,7.733,179.794,-18.16,20.55,147.73,-18.04,-7.90,173.67,53.909,53.823,-15.1768,-7.1180,113.59,146.07,-15.3595,-6.7438,,,0.22940,0
0.9973,1,9,1,0,22.33,129.67,capture,125.29,133.45,103.03,0,178.900,7.785,179.824,-18.12,20.58,147.40,-16.92,-8.34,173.10,53.772,53.677,-15.8467,-6.9060,125.29,133.45,-15.5787,-6.8168,,,0.23175,0
1.0967,1,9,1,0,22.33,129.67,capture,120.77,102.89,102.01,0,179.012,7.767,179.808,-18.09,20.62,147.28,-17.98,-7.83,173.52,53.861,53.986,-14.1315,-7.2955,120.77,102.89,-14.9275,-7.0322,,,0.23324,0
1.2042,1,9,1,0,22.33,129.67,capture,143.66,128.76,121.33,0,179.001,7.651,179.783,-18.20,20.55,147.24,-18.01,-8.65,173.97,53.884,53.800,-14.3525,-6.6062,143.66,128.76,-14.6687,-6.8405,,,0.22506,0
1.2895,1,9,1,0,22.33,129.67,capture,145.23,121.95,123.14,0,178.980,7.719,179.826,-18.03,20.51,147.04,-17.47,-8.59,173.73,53.894,54.015,-14.6447,-5.4539,145.23,121.95,-14.6579,-6.2165,,,0.23731,0
1.3715,1,9,1,0,22.33,129.67,capture,110.12,109.08,90.17,0,179.006,7.751,179.826,-17.92,20.57,147.19,-17.06,-8.36,173.58,53.651,54.647,-14.2398,-7.6888,110.12,109.08,-14.4698,-6.8790,,,0.22336,0
1.4846,1,9,1,0,22.33,129.67,capture,102.18,107.10,82.97,0,178.936,7.737,179.835,-17.96,20.52,147.35,-17.34,-7.16,173.80,53.785,54.401,-14.1633,-8.1954,102.18,107.10,-14.3319,-7.4714,,,0.20880,0
1.5922,1,9,1,0,22.33,129.67,capture,133.68,97.72,115.84,0,178.966,7.763,179.838,-17.88,20.58,147.33,-17.64,-8.38,173.90,53.775,54.635,-13.4264,-6.0506,133.68,97.72,-13.9244,-6.8320,,,0.20116,0
1.6836,1,9,1,0,22.33,129.67,capture,116.76,117.65,95.19,0,178.893,7.689,179.848,-17.90,20.39,147.47,-17.30,-8.90,173.78,54.046,54.465,-14.2723,-7.2791,116.76,117.65,-14.0810,-7.0332,,,0.23969,0
1.7729,1,9,1,0,22.33,129.67,capture,132.18,149.26,111.58,0,178.794,7.726,179.842,-17.91,20.47,147.50,-17.06,-8.59,173.79,53.945,54.608,-15.4715,-6.1816,132.18,149.26,-14.7067,-6.6500,,,0.24478,0
