t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0492,1,15,1,6,290.33,129.67,dwell,398.31,219.86,140.69,0,178.547,8.360,179.720,-17.98,19.78,147.09,-17.62,-8.85,173.42,54.384,54.698,-17.9806,5.8831,398.31,219.86,-17.9806,5.8831,,,0.24741,0
0.1648,1,15,1,6,290.33,129.67,dwell,221.41,286.87,171.65,0,178.697,8.220,179.759,-17.98,19.98,147.05,-18.11,-8.59,173.12,54.084,54.623,-20.7796,-2.2009,221.41,286.87,-19.2402,2.2453,,,0.21812,0
0.2557,1,15,1,6,290.33,129.67,dwell,267.12,215.64,89.05,0,178.671,8.300,179.767,-18.02,19.84,146.81,-17.79,-8.05,173.45,53.922,54.174,-18.5433,-0.8202,267.12,215.64,-18.9266,0.8658,,,0.23165,0
0.3456,1,15,1,6,290.33,129.67,dwell,319.02,239.09,113.12,0,178.884,8.111,179.748,-18.09,19.83,146.87,-17.91,-8.60,172.35,54.070,54.298,-18.5161,2.1465,319.02,239.09,-18.7419,1.4421,,,0.22662,0
0.4525,1,15,1,6,290.33,129.67,dwell,349.90,211.63,101.32,0,178.872,8.124,179.758,-18.18,19.76,146.97,-18.09,-8.90,172.91,53.766,53.979,-18.2384,2.9261,349.90,211.63,-18.5153,2.1099,,,0.22496,0
0.5531,1,15,1,6,290.33,129.67,dwell,319.66,201.46,77.55,0,178.713,8.066,179.748,-18.21,19.85,147.15,-17.84,-8.20,173.29,53.646,53.994,-17.6603,2.6935,319.66,201.46,-18.1305,2.3726,,,0.20957,0
0.6535,1,15,1,6,290.33,129.67,dwell,277.28,79.72,51.62,0,178.683,8.074,179.760,-18.19,20.01,147.08,-18.15,-8.72,172.95,53.609,53.920,-12.1046,-0.0779,277.28,79.72,-15.4189,1.2698,,,0.20603,0
0.7424,1,15,1,6,290.33,129.67,dwell,346.82,73.54,79.63,0,178.728,8.005,179.754,-18.15,20.20,146.97,-17.52,-8.13,173.36,53.785,54.040,-12.7167,3.3840,346.82,73.54,-14.2029,2.2212,,,0.20735,0
0.8385,1,15,1,6,290.33,129.67,dwell,363.90,158.23,78.92,0,178.630,7.968,179.737,-18.11,20.17,146.96,-17.51,-8.24,172.94,54.215,54.372,-16.0672,4.2507,363.90,158.23,-15.0418,3.1345,,,0.20974,0
0.9348,1,15,1,6,290.33,129.67,capture,351.27,80.48,78.31,0,178.659,7.972,179.757,-18.11,20.32,146.99,-17.51,-7.68,173.60,53.979,54.126,-11.9600,3.3945,351.27,80.48,-13.6550,3.2515,,,0.22811,0
