t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0226,1,3,0,3,351.75,77.80,dwell,145.42,369.68,357.44,0,179.126,8.156,179.815,-18.12,19.86,148.01,-17.59,-8.38,174.62,53.339,54.188,-24.4763,-6.0506,145.42,369.68,-24.4763,-6.0506,,,0.22254,0
0.1456,1,3,0,3,351.75,77.80,dwell,292.15,348.80,277.48,0,179.092,8.033,179.810,-18.14,19.61,148.08,-17.95,-8.68,174.60,53.346,54.267,-23.7773,1.0834,292.15,348.80,-24.1618,-2.8403,,,0.20215,0
0.2604,1,3,0,3,351.75,77.80,dwell,322.06,241.95,166.81,0,179.013,7.995,179.807,-18.13,19.98,148.18,-17.81,-7.97,174.51,53.539,54.247,-19.9486,2.2571,322.06,241.95,-22.2659,-0.5465,,,0.21610,0
0.3742,1,3,0,3,351.75,77.80,dwell,192.16,236.04,224.74,0,178.883,8.135,179.828,-18.18,20.24,148.27,-17.95,-8.10,174.46,53.501,54.276,-18.1610,-4.1061,192.16,236.04,-20.4187,-2.1483,,,0.21343,0
0.4748,1,3,0,3,351.75,77.80,dwell,322.04,35.00,52.10,1,178.846,7.921,179.828,-18.21,20.06,148.32,-18.22,-9.32,174.86,54.024,54.394,-11.0533,2.1769,322.04,35.00,-16.2042,-0.2020,,,0.19997,0
0.5922,1,3,0,3,351.75,77.80,dwell,306.26,143.02,79.52,1,178.810,7.912,179.814,-18.27,19.98,148.10,-18.34,-8.48,174.43,53.862,54.105,-14.9181,0.7739,306.26,143.02,-15.6255,0.2372,,,0.21504,0
0.7049,1,3,0,3,351.75,77.80,dwell,350.12,117.37,39.60,1,178.786,7.954,179.816,-18.29,20.05,147.89,-17.63,-8.34,174.32,53.634,53.838,-14.2548,3.0804,350.12,117.37,-15.0087,1.5166,,,0.23140,0
0.7961,1,3,0,3,351.75,77.80,dwell,376.47,41.83,43.65,1,178.791,7.901,179.792,-18.19,20.31,148.02,-18.10,-7.18,174.95,53.972,54.167,-11.0091,4.7999,376.47,41.83,-13.2089,2.9941,,,0.20352,0
0.8996,1,3,0,3,351.75,77.80,dwell,396.39,46.68,54.42,1,178.950,7.930,179.797,-18.19,20.47,147.88,-18.49,-8.22,174.06,53.925,53.791,-11.5886,5.8384,396.39,46.68,-12.4798,4.2740,,,0.22557,0
1.0136,1,3,0,3,351.75,77.80,dwell,351.40,16.83,60.97,1,178.950,7.837,179.809,-18.14,20.35,147.86,-17.74,-8.49,174.42,53.687,53.736,-9.8494,3.2008,351.40,16.83,-11.2961,3.7911,,,0.22308,0
1.1145,1,3,0,3,351.75,77.80,capture,372.52,10.46,70.47,1,178.932,7.814,179.839,-18.06,20.38,147.85,-17.23,-8.70,174.58,54.144,53.807,-10.1914,4.6109,372.52,10.46,-10.7990,4.1600,,,0.20797,0
1.2243,1,3,0,3,351.75,77.80,capture,356.59,0.01,77.94,1,178.949,7.811,179.864,-18.02,20.50,147.98,-17.52,-7.98,174.15,54.295,54.070,-9.7963,3.7168,356.59,0.01,-10.3478,3.9606,,,0.21125,0
