t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0000,1,7,2,1,201.00,469.75,active,201.32,424.83,44.92,1,-175.040,4.638,-178.072,-11.62,35.48,129.00,-10.95,5.18,156.06,61.081,59.995,-31.8124,1.6757,192.05,427.92,-30.1255,-2.6706,201.32,424.83,0.26502,0
0.1015,1,8,2,2,335.00,469.75,active,275.39,450.74,62.56,1,-174.087,4.615,-178.859,-9.16,34.03,129.47,-9.63,6.11,156.45,60.567,61.394,-30.4611,1.5031,287.57,436.48,-31.2660,1.5028,275.39,450.74,0.26116,0
0.1933,1,5,1,2,335.00,320.25,active,298.93,308.04,38.08,1,-173.483,4.012,-177.999,-8.95,35.22,130.19,-12.00,5.77,154.23,62.328,60.660,-26.9121,-1.7444,282.01,331.29,-26.7125,3.1139,298.93,308.04,0.23234,0
0.2924,1,4,1,1,201.00,320.25,active,256.13,384.76,84.85,1,-175.221,5.358,-177.895,-8.03,36.95,131.91,-9.86,4.50,155.42,61.345,58.834,-26.4671,-5.0335,223.12,407.38,-29.1112,-0.8706,256.13,384.76,0.24146,0
0.3954,1,5,1,2,335.00,320.25,active,288.25,353.43,57.33,1,-176.937,4.564,-178.246,-10.41,35.08,131.05,-11.56,4.70,156.89,61.478,61.207,-27.9793,-1.7896,278.88,296.86,-28.0252,1.7160,288.25,353.43,0.24510,0
0.4788,1,8,2,2,335.00,469.75,active,313.05,409.43,64.19,1,-175.578,4.707,-178.074,-10.64,36.11,130.14,-10.59,3.33,154.52,61.160,61.377,-28.5987,7.0996,312.00,406.62,-28.8950,2.9026,313.05,409.43,0.23786,0
0.5802,1,5,1,2,335.00,320.25,active,323.67,290.03,32.27,1,-176.646,4.874,-178.032,-11.32,35.37,131.92,-9.53,5.51,155.98,61.028,60.354,-25.9768,2.1157,315.04,274.20,-25.7103,4.8183,323.67,290.03,0.25940,0
0.6943,1,4,1,1,201.00,320.25,active,256.54,381.88,82.96,1,-173.704,4.945,-178.275,-9.07,35.97,130.61,-10.41,6.47,155.07,59.929,60.357,-31.9064,2.1871,247.29,337.70,-29.5748,0.2219,256.54,381.88,0.25822,0
0.7730,1,4,1,1,201.00,320.25,active,231.48,345.88,39.82,1,-176.302,4.116,-177.885,-7.70,36.00,130.27,-10.13,5.39,154.91,60.248,61.237,-26.1257,-2.5207,252.56,364.77,-28.0349,-1.1725,231.48,345.88,0.26768,0
0.8624,1,5,1,2,335.00,320.25,active,282.47,328.60,53.19,1,-174.019,4.226,-178.828,-9.94,35.92,130.04,-10.72,5.63,154.68,62.406,60.281,-25.3117,2.9142,274.40,333.55,-27.6361,2.2118,282.47,328.60,0.25498,0
0.9510,1,5,1,2,335.00,320.25,active,296.10,332.80,40.87,1,-176.113,4.623,-178.566,-10.50,34.76,130.09,-10.08,7.25,154.91,59.653,61.378,-27.6704,5.5199,289.34,344.36,-26.9908,2.4636,296.10,332.80,0.26042,0
1.0458,1,5,1,2,335.00,320.25,active,310.43,334.36,28.33,1,-174.088,4.276,-178.268,-11.51,36.19,130.69,-12.20,6.35,154.57,59.780,60.101,-27.8165,6.1763,303.13,338.79,-27.2944,3.5808,310.43,334.36,0.26286,0
1.1409,1,4,1,1,201.00,320.25,active,252.22,267.31,73.67,1,-175.510,4.099,-178.187,-10.84,36.54,130.93,-11.39,5.25,155.02,61.530,61.374,-27.0460,0.4251,236.39,280.71,-24.7409,-0.2412,252.22,267.31,0.24505,0
1.2662,1,4,1,1,201.00,320.25,active,226.44,289.49,39.92,1,-175.968,4.752,-178.101,-9.32,35.95,130.48,-8.69,5.04,155.13,60.911,60.266,-26.5712,1.9926,226.02,291.95,-25.6032,-1.9053,226.44,289.49,0.26200,0
