t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0000,1,5,1,2,335.00,320.25,active,276.38,359.70,70.66,1,-173.888,4.210,-178.224,-8.56,34.76,130.57,-11.90,5.55,154.50,60.529,60.105,-30.1397,-0.9467,281.01,335.41,-28.2639,1.6573,276.38,359.70,0.23437,0
0.1033,1,5,1,2,335.00,320.25,active,301.99,343.88,40.60,1,-174.896,4.046,-177.827,-10.50,36.74,130.19,-12.84,5.12,156.12,60.908,60.434,-28.4158,5.5268,297.30,357.42,-27.0296,2.9277,301.99,343.88,0.27664,0
0.1862,1,8,2,2,335.00,469.75,active,317.62,411.91,60.39,1,-175.663,4.210,-178.211,-5.88,35.90,130.19,-8.35,5.22,153.66,61.207,60.164,-31.0497,3.8851,360.24,419.16,-30.0086,3.9169,317.62,411.91,0.26034,0
0.2717,1,5,1,2,335.00,320.25,active,325.23,382.98,63.49,1,-174.777,4.471,-178.055,-8.41,34.44,130.37,-13.12,5.59,154.60,60.695,60.687,-28.0424,7.0792,324.47,387.09,-29.0929,4.6783,325.23,382.98,0.25772,0
0.3551,1,8,2,2,335.00,469.75,active,338.86,499.03,29.53,1,-174.901,4.256,-178.462,-9.64,34.66,130.55,-10.36,4.17,156.26,61.107,60.831,-30.3651,5.1056,316.64,499.35,-32.9076,5.3769,338.86,499.03,0.26262,0
0.4424,1,8,2,2,335.00,469.75,active,347.22,485.60,20.02,1,-174.477,4.170,-178.720,-11.89,34.48,131.38,-10.36,6.05,156.74,61.417,60.822,-31.9821,6.9606,355.97,485.38,-32.3199,6.3328,347.22,485.60,0.24227,0
0.5314,1,8,2,2,335.00,469.75,active,349.66,485.72,21.68,1,-174.153,4.456,-178.306,-8.39,37.14,130.18,-14.04,5.51,153.04,61.457,60.954,-31.0147,9.0945,387.29,508.38,-32.9060,5.3759,349.66,485.72,0.25827,0
0.6258,1,8,2,2,335.00,469.75,active,342.60,481.49,13.99,1,-174.219,4.692,-178.355,-9.80,35.28,131.28,-11.58,3.62,153.91,62.003,60.782,-32.1468,7.6242,331.21,502.47,-31.9724,4.9162,342.60,481.49,0.24645,0
0.7034,1,11,3,2,335.00,619.25,active,271.29,555.30,90.27,1,-173.840,3.852,-178.623,-9.79,34.91,130.85,-9.21,4.94,154.79,60.770,60.082,-34.0378,-3.1704,231.37,531.32,-34.6502,1.6332,271.29,555.30,0.24979,0
0.8028,1,8,2,2,335.00,469.75,active,298.60,505.97,51.35,1,-174.905,4.508,-178.132,-11.59,34.37,130.24,-10.47,4.17,154.68,61.388,60.541,-32.9554,6.2549,309.07,520.97,-32.8510,2.4135,298.60,505.97,0.26653,0
