t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0000,1,7,2,1,201.00,469.75,active,207.70,424.63,45.61,1,-173.694,3.800,-178.072,-11.26,35.71,129.83,-8.60,4.96,154.63,61.701,60.018,-29.5123,-3.6727,208.10,438.90,-30.4714,-3.0821,207.70,424.63,0.26580,0
0.0861,1,7,2,1,201.00,469.75,active,195.97,522.98,53.47,1,-174.911,4.599,-178.321,-9.72,34.58,130.03,-13.72,5.59,156.06,61.662,60.233,-34.2506,-3.6310,199.39,523.42,-33.8408,-3.4923,195.97,522.98,0.25460,0
0.1914,1,6,2,0,67.00,469.75,active,120.01,429.71,66.44,1,-174.893,4.010,-178.361,-10.41,36.47,130.65,-11.65,5.32,155.76,61.028,60.665,-30.5853,-8.5789,120.56,425.53,-30.7096,-7.8905,120.01,429.71,0.26731,0
0.2768,1,7,2,1,201.00,469.75,active,157.46,463.35,44.01,1,-173.377,4.283,-178.066,-8.79,35.98,129.23,-13.25,5.42,155.29,60.158,60.132,-33.1177,-7.4800,155.19,488.70,-31.9715,-6.3182,157.46,463.35,0.26404,0
0.3688,1,7,2,1,201.00,469.75,active,183.01,461.63,19.74,1,-175.456,3.926,-177.408,-10.34,36.64,129.13,-10.13,6.47,153.69,61.784,61.544,-36.7041,-6.0049,207.34,425.21,-31.6119,-4.8790,183.01,461.63,0.27294,0
0.4663,1,7,2,1,201.00,469.75,active,191.95,480.52,14.06,1,-174.749,4.089,-178.100,-9.65,34.65,129.66,-8.30,5.21,153.21,60.176,60.748,-31.4226,-7.2376,180.45,486.10,-32.1671,-3.4574,191.95,480.52,0.22584,0
0.5471,1,7,2,1,201.00,469.75,active,199.03,481.16,11.57,1,-174.874,4.639,-178.280,-7.26,36.57,130.02,-10.88,4.06,155.57,60.620,60.551,-30.9464,-3.6187,184.26,489.81,-32.0013,-3.7567,199.03,481.16,0.25234,0
0.6317,1,6,2,0,67.00,469.75,active,127.48,540.02,92.71,1,-173.365,4.923,-178.258,-8.07,35.86,131.86,-9.87,5.87,154.18,61.152,60.461,-35.1170,-9.6380,122.46,538.33,-34.0283,-6.6104,127.48,540.02,0.25579,0
0.7471,1,9,3,0,67.00,619.25,active,85.21,569.28,53.18,1,-175.686,3.676,-178.135,-7.66,36.45,131.11,-10.00,2.79,154.94,61.031,61.450,-32.9885,-13.7759,93.37,568.44,-34.4930,-10.5996,85.21,569.28,0.25411,0
0.8285,1,7,2,1,201.00,469.75,active,221.25,434.70,40.48,1,-173.883,4.769,-177.924,-8.31,35.89,130.81,-9.38,4.53,155.23,61.019,59.630,-30.5738,-0.3519,206.92,451.48,-30.2611,-1.7590,221.25,434.70,0.25668,0
0.9198,1,6,2,0,67.00,469.75,active,122.59,448.77,59.42,1,-172.925,4.401,-178.339,-8.96,35.80,132.92,-8.05,5.02,153.76,60.572,60.580,-28.0576,-8.5079,144.68,448.26,-30.2861,-7.5427,122.59,448.77,0.23071,0
1.0205,1,7,2,1,201.00,469.75,active,156.49,465.38,44.73,1,-174.487,4.375,-178.360,-10.13,35.40,128.72,-8.50,6.98,155.58,60.295,59.972,-32.3095,-1.0806,141.15,439.22,-31.8174,-5.2948,156.49,465.38,0.25102,0
1.1208,1,7,2,1,201.00,469.75,active,190.08,465.41,11.75,1,-174.484,4.315,-178.031,-12.12,35.11,129.51,-10.01,5.18,155.24,60.528,60.183,-30.7357,-3.5291,190.68,466.34,-31.5642,-3.0409,190.08,465.41,0.26090,0
1.2042,1,7,2,1,201.00,469.75,active,199.82,457.35,12.45,1,-175.779,3.676,-178.615,-9.75,35.22,130.46,-11.44,3.59,155.18,60.138,60.397,-31.3965,-4.3506,189.02,468.76,-31.2548,-3.2653,199.82,457.35,0.27115,0
1.3009,1,7,2,1,201.00,469.75,active,187.99,460.81,15.78,1,-173.946,4.829,-178.181,-7.31,35.11,132.51,-10.34,6.08,153.90,61.067,60.841,-32.0515,-1.6782,192.01,434.29,-31.2428,-3.4889,187.99,460.81,0.26064,0
1.4014,1,7,2,1,201.00,469.75,active,195.45,462.21,9.37,1,-175.079,5.307,-178.284,-8.34,35.65,131.73,-7.72,6.03,153.17,61.003,61.245,-33.5082,-0.6830,203.00,468.82,-31.7152,-3.2337,195.45,462.21,0.23939,0
1.5089,1,9,3,0,67.00,619.25,active,117.67,544.89,89.98,1,-175.772,4.541,-178.286,-9.62,36.69,129.39,-10.86,4.78,154.96,61.421,61.276,-36.9418,-5.4674,98.99,526.73,-34.8897,-9.1064,117.67,544.89,0.23823,0
