t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0236,1,15,3,3,351.75,453.83,dwell,146.33,470.25,206.07,0,178.005,7.896,179.889,-17.93,20.82,148.35,-17.64,-7.33,174.95,53.982,54.319,-28.0692,-5.8194,146.33,470.25,-28.0692,-5.8194,,,0.20104,0
0.1353,1,15,3,3,351.75,453.83,dwell,301.87,305.63,156.37,0,178.047,7.959,179.892,-18.02,20.76,148.46,-17.85,-7.48,175.21,53.876,54.397,-22.1282,1.8090,301.87,305.63,-25.3957,-2.3866,,,0.21209,0
0.2255,1,15,3,3,351.75,453.83,dwell,299.47,465.45,53.56,0,178.203,8.072,179.892,-18.03,20.69,148.42,-17.82,-8.74,174.85,53.925,54.637,-28.0261,1.5287,299.47,465.45,-26.5794,-0.6247,,,0.24592,0
0.3437,1,15,3,3,351.75,453.83,dwell,233.41,243.35,241.47,0,178.317,8.086,179.892,-18.16,20.87,148.21,-17.97,-7.69,174.35,53.588,54.575,-19.4013,-1.3972,233.41,243.35,-23.3493,-0.9723,,,0.21515,0
0.4341,1,15,3,3,351.75,453.83,dwell,302.19,328.54,134.74,0,178.323,8.216,179.860,-18.27,20.69,148.26,-17.92,-7.81,174.91,53.538,54.631,-22.7092,0.4155,302.19,328.54,-23.0612,-0.3478,,,0.21718,0
0.5503,1,15,3,3,351.75,453.83,dwell,310.26,274.10,184.46,0,178.476,8.254,179.853,-18.09,20.77,148.41,-17.34,-8.13,174.80,53.093,54.561,-19.9965,1.4554,310.26,274.10,-21.6821,0.4636,,,0.18953,0
0.6474,1,15,3,3,351.75,453.83,dwell,353.47,293.39,160.45,0,178.596,8.181,179.837,-18.03,20.88,148.21,-17.78,-7.74,174.90,53.512,54.388,-21.4432,3.9984,353.47,293.39,-21.5746,2.0543,,,0.17951,0
0.7523,1,15,3,3,351.75,453.83,dwell,373.06,251.60,203.35,0,178.730,8.170,179.851,-18.12,20.71,148.03,-18.00,-7.57,174.66,52.955,54.202,-19.9721,4.1594,373.06,251.60,-20.8535,3.0016,,,0.17985,0
0.8402,1,15,3,3,351.75,453.83,dwell,395.25,213.52,244.22,0,178.822,8.089,179.815,-18.08,20.83,148.09,-18.03,-7.83,174.29,52.962,53.617,-17.4020,5.7081,395.25,213.52,-19.3003,4.2195,,,0.17781,0
0.9383,1,15,3,3,351.75,453.83,capture,386.89,250.32,206.52,0,178.921,8.073,179.822,-17.97,20.76,148.10,-17.37,-7.24,174.23,53.245,53.639,-20.7120,5.5687,386.89,250.32,-19.9356,4.8267,,,0.17292,0
1.0241,1,15,3,3,351.75,453.83,capture,383.16,249.82,206.42,0,178.904,8.198,179.836,-18.00,20.66,147.67,-17.23,-7.17,174.50,53.391,53.843,-18.9967,4.2489,383.16,249.82,-19.5131,4.5667,,,0.20775,0
1.1061,1,15,3,3,351.75,453.83,capture,389.89,253.65,203.78,0,178.903,8.256,179.865,-18.11,20.65,147.91,-17.92,-7.88,174.25,53.265,54.116,-20.1434,5.4448,389.89,253.65,-19.7967,4.9618,,,0.19408,0
1.1881,1,15,3,3,351.75,453.83,capture,393.31,229.98,227.68,0,179.001,8.315,179.862,-18.00,20.72,147.81,-17.32,-7.98,173.87,53.700,54.263,-18.8548,6.2469,393.31,229.98,-19.3729,5.5401,,,0.21391,0
1.2858,1,15,3,3,351.75,453.83,capture,390.45,238.43,218.85,0,178.847,8.194,179.835,-18.06,20.84,147.74,-17.57,-7.24,173.83,53.857,54.129,-19.9853,5.7758,390.45,238.43,-19.6485,5.6461,,,0.20752,0
1.3975,1,15,3,3,351.75,453.83,capture,402.14,267.68,192.85,0,178.916,8.239,179.797,-18.03,20.67,147.62,-17.11,-7.76,173.84,54.177,54.524,-20.0511,6.1783,402.14,267.68,-19.8297,5.8856,,,0.22992,0
1.4998,1,15,3,3,351.75,453.83,capture,374.52,262.14,193.04,0,178.901,8.177,179.830,-18.07,20.65,147.62,-17.28,-8.34,173.96,53.944,54.514,-20.2484,4.7985,374.52,262.14,-20.0181,5.3964,,,0.17441,0
1.6105,1,15,3,3,351.75,453.83,capture,382.27,270.80,185.56,0,178.987,8.241,179.831,-18.16,20.82,147.55,-17.68,-7.58,173.74,53.663,54.399,-20.6947,5.2370,382.27,270.80,-20.3226,5.3247,,,0.21707,0
1.7171,1,15,3,3,351.75,453.83,capture,377.09,250.90,204.51,0,178.951,8.312,179.861,-18.03,20.62,147.65,-17.49,-7.90,173.96,53.527,54.467,-20.5738,4.7140,377.09,250.90,-20.4356,5.0499,,,0.20069,0
1.8329,1,15,3,3,351.75,453.83,capture,392.57,247.78,210.06,0,178.864,8.361,179.823,-18.20,20.46,147.69,-17.74,-7.82,174.02,53.430,54.765,-19.9177,5.2215,392.57,247.78,-20.2026,5.1271,,,0.21588,0
1.9383,1,15,3,3,351.75,453.83,capture,392.91,242.47,215.33,0,178.990,8.299,179.823,-18.32,20.51,147.59,-17.83,-8.02,173.91,53.779,54.388,-18.7868,5.2506,392.91,242.47,-19.5655,5.1827,,,0.21138,0
2.0568,1,15,3,3,351.75,453.83,capture,377.54,244.78,210.64,0,178.916,8.261,179.820,-18.30,20.54,147.70,-17.48,-8.72,174.57,53.463,54.289,-19.6128,4.4144,377.54,244.78,-19.5868,4.8369,,,0.18681,0
2.1426,1,15,3,3,351.75,453.83,capture,377.51,250.61,204.85,0,178.851,8.143,179.845,-18.28,20.50,147.84,-18.37,-7.66,174.64,53.469,54.143,-19.8714,4.4833,377.51,250.61,-19.7148,4.6778,,,0.21629,0
