t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0593,1,15,3,3,351.75,544.60,dwell,367.75,427.50,118.19,0,178.955,7.498,179.682,-18.53,21.21,145.60,-17.81,-7.93,171.26,53.155,53.682,-26.0037,4.1142,367.75,427.50,-26.0037,4.1142,,,0.21287,0
0.1809,1,15,3,3,351.75,544.60,dwell,124.83,441.54,249.23,0,178.881,7.788,179.703,-18.53,21.10,145.57,-18.46,-7.32,171.69,53.388,53.763,-26.8537,-7.2733,124.83,441.54,-26.3862,-1.0102,,,0.21577,0
0.2706,1,15,3,3,351.75,544.60,dwell,318.24,384.34,163.73,0,178.830,7.792,179.730,-18.60,21.20,145.70,-18.13,-6.57,171.30,53.505,54.076,-25.1026,1.9535,318.24,384.34,-25.8086,0.3234,,,0.20998,0
0.3745,1,15,3,3,351.75,544.60,dwell,339.75,398.48,146.61,0,178.827,7.974,179.727,-18.68,21.28,145.74,-17.89,-7.03,171.55,53.544,54.537,-24.2799,3.2919,339.75,398.48,-25.1206,1.6593,,,0.19719,0
0.4806,1,15,3,3,351.75,544.60,dwell,338.89,583.85,41.30,1,178.869,7.947,179.714,-18.75,21.17,145.83,-18.67,-7.59,172.28,53.626,54.470,-31.6785,3.6582,338.89,583.85,-28.0717,2.5588,,,0.19501,0
0.5832,1,15,3,3,351.75,544.60,dwell,347.20,588.37,44.01,1,178.913,8.016,179.748,-18.66,21.06,145.95,-17.88,-7.95,171.86,53.547,54.691,-32.7150,3.1853,347.20,588.37,-30.1612,2.8407,,,0.20667,0
0.7054,1,15,3,3,351.75,544.60,dwell,288.20,499.50,77.93,0,178.947,7.995,179.738,-18.55,21.12,146.16,-18.58,-6.94,172.20,53.623,54.532,-29.0252,-0.1123,288.20,499.50,-29.6500,1.5119,,,0.20570,0
0.8211,1,15,3,3,351.75,544.60,dwell,374.52,544.80,22.77,1,179.001,8.121,179.735,-18.57,21.03,146.29,-17.57,-7.36,172.25,53.323,54.269,-30.5165,4.3893,374.52,544.80,-30.0399,2.8067,,,0.18286,0
0.9261,1,15,3,3,351.75,544.60,dwell,340.10,479.24,66.39,1,178.989,8.141,179.729,-18.53,21.00,146.63,-18.26,-7.77,173.26,53.005,54.415,-28.1539,3.4985,340.10,479.24,-29.1912,3.1180,,,0.17967,0
1.0149,1,15,3,3,351.75,544.60,dwell,385.38,522.75,40.10,1,179.040,8.283,179.733,-18.43,21.02,146.68,-17.91,-6.92,173.07,53.040,54.891,-29.2511,4.7607,385.38,522.75,-29.2182,3.8572,,,0.19817,0
1.1141,1,15,3,3,351.75,544.60,dwell,391.83,538.15,40.60,1,178.906,8.133,179.725,-18.30,20.87,146.75,-18.92,-8.29,172.55,52.878,54.356,-30.0773,5.6127,391.83,538.15,-29.6048,4.6472,,,0.19515,0
1.2155,1,15,3,3,351.75,544.60,capture,391.98,576.36,51.26,1,179.086,8.194,179.735,-18.25,20.67,146.74,-17.76,-7.58,172.54,52.865,54.095,-31.4050,4.6359,391.98,576.36,-30.4149,4.6421,,,0.18055,0
1.3136,1,15,3,3,351.75,544.60,capture,393.51,581.60,55.79,1,179.014,8.351,179.747,-18.11,20.67,146.77,-17.63,-8.11,173.46,53.174,53.978,-31.9233,5.4372,393.51,581.60,-31.0936,4.9999,,,0.20977,0
1.4186,1,15,3,3,351.75,544.60,capture,405.84,581.91,65.71,0,179.024,8.434,179.764,-18.10,20.66,147.03,-18.38,-7.53,173.20,53.397,53.792,-31.9904,5.9500,405.84,581.91,-31.4972,5.4274,,,0.22574,0
1.5410,1,15,3,3,351.75,544.60,capture,379.00,571.51,38.30,1,178.995,8.361,179.755,-18.14,20.76,147.12,-17.87,-8.14,173.09,53.645,53.787,-31.5505,5.0013,379.00,571.51,-31.5212,5.2357,,,0.20230,0
1.6473,1,15,3,3,351.75,544.60,capture,378.33,574.55,40.04,1,178.992,8.462,179.746,-18.31,20.62,147.12,-16.82,-8.50,173.37,53.354,53.633,-32.2063,5.1488,378.33,574.55,-31.8295,5.1966,,,0.21464,0
1.7353,1,15,3,3,351.75,544.60,capture,416.57,585.99,76.91,0,178.915,8.349,179.721,-18.35,20.54,146.86,-18.50,-8.25,173.27,53.108,53.831,-33.0279,6.6819,416.57,585.99,-32.3688,5.8650,,,0.19355,0
1.8240,1,15,3,3,351.75,544.60,capture,383.50,553.88,33.08,1,179.003,8.298,179.750,-18.29,20.47,146.73,-17.78,-8.19,172.84,53.100,53.790,-31.3268,3.6720,383.50,553.88,-31.8999,4.8781,,,0.20424,0
1.9249,1,15,3,3,351.75,544.60,capture,389.13,566.00,43.07,1,178.877,8.394,179.757,-18.26,20.48,146.65,-18.57,-7.42,172.98,53.395,53.840,-32.1707,5.2898,389.13,566.00,-32.0217,5.0634,,,0.22395,0
2.0069,1,15,3,3,351.75,544.60,capture,407.39,570.35,61.31,0,178.793,8.396,179.767,-18.28,20.41,146.76,-17.56,-8.21,172.81,53.474,53.462,-31.0371,6.2117,407.39,570.35,-31.5787,5.5801,,,0.23122,0
2.0945,1,15,3,3,351.75,544.60,capture,405.31,589.20,69.70,0,178.775,8.522,179.767,-18.35,20.47,146.80,-17.46,-8.01,173.28,53.695,53.732,-33.6261,5.8752,405.31,589.20,-32.5000,5.7129,,,0.20943,0
2.1920,1,15,3,3,351.75,544.60,capture,388.55,584.32,54.15,1,178.814,8.565,179.741,-18.36,20.48,146.88,-18.00,-7.61,173.33,53.703,54.241,-32.6360,4.9960,388.55,584.32,-32.5612,5.3903,,,0.21133,0
2.3017,1,15,3,3,351.75,544.60,capture,377.38,573.08,38.31,1,178.742,8.508,179.780,-18.41,20.26,146.93,-17.79,-8.19,173.26,53.809,54.251,-31.7631,4.6002,377.38,573.08,-32.2020,5.0348,,,0.20221,0
2.4083,1,15,3,3,351.75,544.60,capture,381.83,552.55,31.11,1,178.874,8.432,179.774,-18.36,20.21,146.85,-18.06,-8.65,172.49,53.735,54.215,-30.7667,5.3838,381.83,552.55,-31.5561,5.1918,,,0.21715,0
2.5097,1,15,3,3,351.75,544.60,capture,393.91,583.66,57.47,1,179.037,8.400,179.778,-18.21,20.28,146.62,-18.89,-8.64,172.57,53.663,53.999,-32.8422,5.1239,393.91,583.66,-32.1349,5.1613,,,0.20894,0
2.6083,1,15,3,3,351.75,544.60,capture,405.85,566.21,58.26,0,179.005,8.362,179.799,-18.24,20.27,146.88,-18.19,-8.16,173.02,53.845,54.139,-32.3422,5.7692,405.85,566.21,-32.2282,5.4349,,,0.19181,0
2.7071,1,15,3,3,351.75,544.60,capture,380.41,571.70,39.44,1,178.952,8.438,179.804,-18.24,20.47,147.18,-18.03,-7.66,173.49,54.135,54.132,-32.1192,4.9728,380.41,571.70,-32.1791,5.2269,,,0.22114,0
2.7995,1,15,3,3,351.75,544.60,capture,372.17,584.38,44.71,1,179.035,8.325,179.824,-18.40,20.47,147.44,-17.90,-8.25,173.34,53.819,54.410,-32.7894,4.4726,372.17,584.38,-32.4538,4.8875,,,0.19469,0
2.9091,1,15,3,3,351.75,544.60,capture,403.54,582.34,64.08,0,179.093,8.268,179.822,-18.36,20.62,147.42,-18.21,-8.37,173.07,53.633,54.540,-33.5999,5.5633,403.54,582.34,-32.9695,5.1916,,,0.18698,0
3.0065,1,15,3,3,351.75,544.60,capture,392.44,575.76,51.25,1,178.958,8.272,179.802,-18.45,20.53,147.46,-17.81,-8.66,173.33,53.601,54.453,-31.5429,5.0965,392.44,575.76,-32.3275,5.1488,,,0.20855,0
3.0885,1,15,3,3,351.75,544.60,capture,380.57,565.45,35.57,1,179.058,8.314,179.769,-18.42,20.38,147.41,-18.52,-9.12,173.65,53.870,54.475,-31.9356,4.3364,380.57,565.45,-32.1512,4.7832,,,0.21094,0
3.3064,2,12,3,0,50.25,544.60,dwell,313.45,692.59,301.95,0,178.931,8.270,179.769,-18.48,20.32,147.16,-17.98,-8.14,173.38,53.456,54.314,-36.8876,1.2366,313.45,692.59,-36.8876,1.2366,,,0.21470,0
3.4001,2,12,3,0,50.25,544.60,dwell,368.11,597.75,322.27,0,178.939,8.255,179.745,-18.34,20.38,147.19,-17.95,-8.01,173.47,53.120,54.152,-33.7953,4.5474,368.11,597.75,-35.4961,2.7265,,,0.19172,0
3.4915,2,12,3,0,50.25,544.60,dwell,156.13,603.67,121.24,0,178.903,8.198,179.754,-18.25,20.28,147.31,-18.08,-8.43,173.66,53.164,54.216,-33.4446,-6.1899,156.13,603.67,-34.5729,-1.2859,,,0.18787,0
3.6228,2,12,3,0,50.25,544.60,dwell,132.83,586.17,92.45,0,178.861,8.283,179.809,-18.32,20.31,147.36,-17.69,-7.98,173.54,52.744,53.989,-32.2545,-6.8969,132.83,586.17,-33.5296,-3.8109,,,0.18364,0
3.7290,2,12,3,0,50.25,544.60,dwell,162.39,713.77,202.96,0,178.827,8.123,179.793,-18.28,20.22,147.26,-17.59,-8.81,173.94,52.899,53.810,-37.7509,-5.5362,162.39,713.77,-35.4292,-4.5872,,,0.23143,0
3.8356,2,12,3,0,50.25,544.60,dwell,155.61,668.37,162.54,0,178.980,7.987,179.809,-18.20,20.32,147.29,-17.36,-8.82,173.55,53.259,53.785,-35.4443,-5.5243,155.61,668.37,-35.4360,-5.0089,,,0.19779,0
3.9480,2,12,3,0,50.25,544.60,dwell,69.16,557.22,22.73,1,178.928,8.007,179.798,-18.29,20.48,147.16,-17.36,-7.47,173.36,53.315,53.834,-31.6709,-9.0649,69.16,557.22,-33.7417,-6.8341,,,0.19595,0
4.0472,2,12,3,0,50.25,544.60,dwell,86.50,616.72,80.72,1,179.064,8.163,179.829,-18.30,20.43,147.08,-18.14,-7.44,173.15,53.261,54.019,-34.4712,-8.5914,86.50,616.72,-34.0700,-7.6249,,,0.18897,0
4.1646,2,12,3,0,50.25,544.60,dwell,62.81,642.03,98.24,0,179.093,8.315,179.826,-18.32,20.58,147.08,-18.12,-8.02,173.61,53.098,54.492,-35.9090,-9.6498,62.81,642.03,-34.8975,-8.5361,,,0.23699,0
4.2738,2,12,3,0,50.25,544.60,dwell,33.89,684.64,140.99,0,179.177,8.360,179.812,-18.43,20.57,147.07,-18.02,-7.64,173.22,53.525,54.580,-37.1207,-10.7764,33.89,684.64,-35.8979,-9.5442,,,0.18030,0
4.3669,2,12,3,0,50.25,544.60,capture,8.11,647.98,111.64,0,179.031,8.491,179.819,-18.50,20.53,147.17,-17.62,-7.86,173.04,53.648,54.400,-34.4789,-12.2795,8.11,647.98,-35.2594,-10.7751,,,0.21100,0
4.4701,2,12,3,0,50.25,544.60,capture,-7.14,652.92,122.58,0,178.931,8.394,179.821,-18.49,20.59,147.27,-17.79,-7.41,173.42,53.457,54.076,-35.7024,-12.9022,-7.14,652.92,-35.4587,-11.7323,,,0.18938,0
4.5774,2,12,3,0,50.25,544.60,capture,9.22,640.56,104.36,0,178.877,8.371,179.818,-18.49,20.70,147.31,-17.84,-7.83,173.70,53.496,54.180,-35.2352,-12.9333,9.22,640.56,-35.3582,-12.2727,,,0.19744,0
4.6965,2,12,3,0,50.25,544.60,capture,29.49,654.22,111.57,0,178.796,8.447,179.854,-18.44,20.73,147.23,-17.70,-8.93,173.70,54.067,54.309,-36.2297,-11.6138,29.49,654.22,-35.7504,-11.9762,,,0.22377,0
4.7960,2,12,3,0,50.25,544.60,capture,23.61,647.65,106.44,0,178.765,8.417,179.817,-18.46,20.86,147.16,-17.99,-7.81,173.16,53.664,54.222,-35.0012,-11.6310,23.61,647.65,-35.4132,-11.8209,,,0.20034,0
4.9119,2,12,3,0,50.25,544.60,capture,14.57,610.53,74.97,1,178.682,8.433,179.802,-18.47,21.02,147.13,-17.28,-6.95,172.86,53.480,53.818,-33.6169,-12.0427,14.57,610.53,-34.6049,-11.9207,,,0.19445,0
5.0151,2,12,3,0,50.25,544.60,capture,23.77,613.53,73.84,1,178.775,8.373,179.831,-18.52,20.95,147.13,-18.16,-8.09,173.08,53.349,53.938,-33.4308,-11.9751,23.77,613.53,-34.0765,-11.9452,,,0.23347,0
5.1140,2,12,3,0,50.25,544.60,capture,16.07,605.66,69.98,1,178.785,8.402,179.891,-18.41,20.99,147.13,-18.43,-7.88,173.53,53.215,54.045,-33.2473,-11.5996,16.07,605.66,-33.7034,-11.7897,,,0.18781,0
5.2179,2,12,3,0,50.25,544.60,capture,25.34,661.09,119.12,0,178.736,8.410,179.913,-18.35,20.99,147.14,-17.13,-7.60,173.17,53.414,54.470,-35.4999,-11.5210,25.34,661.09,-34.5118,-11.6688,,,0.18926,0
5.3116,2,12,3,0,50.25,544.60,capture,27.66,640.22,98.25,0,178.737,8.308,179.881,-18.39,20.98,147.20,-18.21,-7.93,173.50,53.766,54.563,-34.5555,-12.4528,27.66,640.22,-34.5315,-12.0216,,,0.20571,0
5.4154,2,12,3,0,50.25,544.60,capture,10.02,636.57,100.38,0,178.771,8.431,179.879,-18.36,20.83,147.27,-18.20,-7.45,173.73,53.560,54.418,-35.1786,-12.4994,10.02,636.57,-34.8227,-12.2366,,,0.22847,0
5.5124,2,12,3,0,50.25,544.60,capture,13.60,611.95,76.68,1,178.737,8.303,179.868,-18.45,20.77,147.14,-17.36,-7.83,173.53,53.968,54.279,-33.9053,-11.7590,13.60,611.95,-34.4098,-12.0217,,,0.20401,0
5.6163,2,12,3,0,50.25,544.60,capture,17.59,650.46,110.78,0,178.644,8.371,179.873,-18.34,20.89,147.01,-17.97,-7.08,173.53,53.959,54.201,-34.9583,-11.7976,17.59,650.46,-34.6566,-11.9208,,,0.21695,0
5.7099,2,12,3,0,50.25,544.60,capture,24.16,641.43,100.28,0,178.721,8.398,179.858,-18.31,20.88,146.92,-18.08,-7.08,172.84,53.539,54.309,-34.5662,-11.9063,24.16,641.43,-34.6159,-11.9143,,,0.23135,0
5.8105,2,12,3,0,50.25,544.60,capture,15.69,635.52,97.27,0,178.856,8.338,179.825,-18.36,20.73,146.83,-17.76,-8.02,173.32,53.336,54.230,-34.4812,-11.8076,15.69,635.52,-34.5553,-11.8663,,,0.22473,0
5.9194,2,12,3,0,50.25,544.60,capture,23.01,622.89,82.89,0,178.858,8.303,179.850,-18.44,20.61,146.77,-18.54,-8.31,172.62,53.503,53.798,-33.6482,-11.7179,23.01,622.89,-34.1471,-11.7995,,,0.22401,0
