t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0590,1,18,4,2,251.25,583.50,dwell,112.24,318.85,298.94,0,179.162,8.712,179.784,-18.81,19.97,147.12,-18.56,-7.75,173.66,52.480,54.348,-23.2647,-8.3509,112.24,318.85,-23.2647,-8.3509,,,0.16063,0
0.1601,1,18,4,2,251.25,583.50,dwell,280.70,480.14,107.47,0,179.097,8.744,179.773,-18.67,20.04,147.21,-18.12,-8.39,173.48,52.624,54.308,-28.3552,0.0108,280.70,480.14,-25.5554,-4.5882,,,0.20969,0
0.2647,1,18,4,2,251.25,583.50,dwell,156.51,417.23,191.37,0,179.134,8.563,179.770,-18.63,20.27,147.25,-18.70,-8.46,173.37,53.072,54.417,-25.2072,-5.8930,156.51,417.23,-25.3987,-5.1753,,,0.19104,0
0.3720,1,18,4,2,251.25,583.50,dwell,201.16,384.42,205.28,0,179.013,8.373,179.808,-18.71,20.36,147.19,-17.96,-8.18,173.56,53.424,54.622,-24.8444,-3.7797,201.16,384.42,-25.1492,-4.5473,,,0.19137,0
0.4776,1,18,4,2,251.25,583.50,dwell,298.60,390.05,199.16,0,178.957,8.444,179.781,-18.54,20.31,147.34,-18.49,-9.14,173.65,53.569,54.528,-25.1366,0.9271,298.60,390.05,-25.1435,-2.0838,,,0.19325,0
0.5729,1,18,4,2,251.25,583.50,dwell,293.47,489.38,103.16,0,178.973,8.394,179.773,-18.52,20.25,147.36,-18.40,-9.14,173.53,53.847,54.436,-28.3423,0.4353,293.47,489.38,-26.5830,-0.9502,,,0.21541,0
0.6570,1,18,4,2,251.25,583.50,dwell,310.11,467.65,129.95,0,179.071,8.324,179.772,-18.46,20.45,147.33,-18.12,-8.36,173.75,53.947,54.438,-28.4026,1.4767,310.11,467.65,-27.4018,0.1419,,,0.21512,0
0.7553,1,18,4,2,251.25,583.50,dwell,283.41,484.47,104.12,0,178.973,8.347,179.805,-18.47,20.62,147.70,-18.31,-7.21,174.25,53.833,54.703,-28.9920,-0.5608,283.41,484.47,-28.1174,-0.1743,,,0.21998,0
0.8660,1,18,4,2,251.25,583.50,dwell,326.53,566.59,77.16,0,178.891,8.289,179.798,-18.49,20.74,147.73,-17.54,-7.73,174.12,53.544,54.444,-31.5577,2.8057,326.53,566.59,-29.6655,1.1667,,,0.22583,0
0.9756,1,18,4,2,251.25,583.50,dwell,349.44,492.94,133.58,0,178.768,8.247,179.802,-18.69,20.75,147.80,-18.48,-7.54,173.69,53.647,54.668,-29.8254,3.7685,349.44,492.94,-29.7375,2.3375,,,0.21413,0
1.0747,1,18,4,2,251.25,583.50,capture,288.89,530.57,64.95,1,178.775,8.339,179.812,-18.79,20.92,147.76,-18.35,-8.75,174.18,53.618,54.698,-30.6383,0.3553,288.89,530.57,-30.1429,1.4455,,,0.21676,0
1.1854,1,18,4,2,251.25,583.50,capture,295.38,510.96,84.91,0,178.817,8.284,179.816,-18.71,20.82,147.86,-18.45,-8.17,174.02,53.509,54.738,-29.7775,0.8022,295.38,510.96,-29.9784,1.1560,,,0.20604,0
1.2843,1,18,4,2,251.25,583.50,capture,273.00,519.64,67.46,1,178.819,8.264,179.810,-18.74,20.78,147.87,-17.81,-7.35,174.45,53.155,54.545,-29.6297,-0.0249,273.00,519.64,-29.8215,0.6246,,,0.19529,0
1.3872,1,18,4,2,251.25,583.50,capture,307.63,519.38,85.38,0,178.715,8.302,179.829,-18.76,20.95,147.99,-18.29,-7.89,173.75,53.331,54.651,-30.4070,1.1515,307.63,519.38,-30.0850,0.8617,,,0.21195,0
1.4757,1,18,4,2,251.25,583.50,capture,313.39,501.48,102.90,0,178.691,8.183,179.810,-18.79,20.93,148.00,-18.50,-8.07,174.41,53.549,54.134,-30.2448,1.8876,313.39,501.48,-30.1569,1.3234,,,0.20633,0
1.5775,1,18,4,2,251.25,583.50,capture,311.07,518.12,88.62,0,178.828,8.269,179.788,-18.77,20.92,148.18,-18.47,-7.04,175.14,53.249,54.020,-30.4984,1.8022,311.07,518.12,-30.3106,1.5388,,,0.20055,0
1.6864,1,18,4,2,251.25,583.50,capture,326.31,488.48,121.09,0,178.845,8.295,179.775,-18.77,21.00,148.41,-18.55,-7.16,174.71,53.452,54.184,-29.2409,2.2498,326.31,488.48,-29.8292,1.8588,,,0.22461,0
1.7910,1,18,4,2,251.25,583.50,capture,336.45,507.13,114.42,0,178.754,8.326,179.794,-18.74,20.77,148.50,-18.23,-7.48,174.83,53.432,54.023,-29.5668,2.8503,336.45,507.13,-29.7111,2.3049,,,0.20150,0
1.8945,1,18,4,2,251.25,583.50,capture,324.55,518.99,97.64,0,178.749,8.528,179.797,-18.58,20.91,148.37,-18.09,-7.83,174.87,53.372,54.297,-29.4086,2.0607,324.55,518.99,-29.5750,2.1951,,,0.21148,0
2.0051,1,18,4,2,251.25,583.50,capture,321.60,505.04,105.38,0,178.931,8.590,179.803,-18.45,21.05,148.06,-17.88,-7.82,173.94,53.106,54.098,-29.2747,2.6441,321.60,505.04,-29.4399,2.3971,,,0.20137,0
