t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0000,1,3,1,0,67.00,320.25,active,130.53,277.32,76.68,1,-174.681,4.616,-178.079,-9.87,35.14,131.98,-8.30,5.23,154.43,60.984,60.803,-27.0870,-7.7365,119.94,311.05,-26.6009,-7.4971,130.53,277.32,0.25741,0
0.0926,1,0,0,0,67.00,170.75,active,94.03,239.36,73.74,1,-174.768,4.075,-178.395,-10.37,35.91,130.64,-9.69,4.61,154.20,61.139,61.388,-26.2518,-6.5454,78.89,210.12,-24.4283,-9.8930,94.03,239.36,0.24683,0
0.1731,1,3,1,0,67.00,320.25,active,82.75,288.52,35.42,1,-178.210,3.828,-178.348,-9.20,35.34,129.23,-9.79,5.25,154.06,60.459,59.906,-24.6798,-8.8777,83.11,291.20,-25.5670,-10.5006,82.75,288.52,0.24424,0
0.2555,1,1,0,1,201.00,170.75,active,140.67,240.80,92.45,1,-174.846,4.891,-178.153,-12.97,36.12,129.91,-11.75,5.87,155.37,60.502,61.351,-25.2268,-7.1419,153.40,261.78,-24.6815,-6.8912,140.67,240.80,0.25517,0
0.3467,1,0,0,0,67.00,170.75,active,96.57,182.03,31.65,1,-175.188,4.719,-178.082,-8.60,35.60,128.69,-10.92,5.09,153.53,60.724,60.773,-22.3967,-2.8005,93.05,168.67,-22.7584,-10.1395,96.57,182.03,0.24541,0
0.4378,1,0,0,0,67.00,170.75,active,77.80,175.22,11.68,1,-175.114,3.994,-178.139,-8.15,35.76,130.67,-10.74,6.21,155.73,60.679,60.993,-21.1631,-8.8306,127.80,181.21,-21.7990,-10.8621,77.80,175.22,0.28789,0
0.5300,1,0,0,0,67.00,170.75,active,72.15,238.35,67.80,1,-173.896,3.843,-178.422,-9.87,36.00,131.72,-11.02,6.46,155.11,61.874,59.222,-21.8396,-14.4231,62.30,187.40,-24.9777,-11.5292,72.15,238.35,0.25711,0
0.6223,1,3,1,0,67.00,320.25,active,77.80,281.42,40.31,1,-173.887,3.719,-177.978,-7.14,35.95,129.52,-9.83,6.36,156.08,62.140,61.260,-24.9742,-8.1287,92.03,308.04,-25.5938,-10.2502,77.80,281.42,0.27262,0
0.7267,1,0,0,0,67.00,170.75,active,60.50,209.91,39.69,1,-175.257,4.515,-178.292,-9.98,35.43,128.88,-11.46,5.36,155.95,61.141,60.096,-23.4975,-11.9081,85.50,204.05,-23.0401,-11.3515,60.50,209.91,0.25639,0
0.8318,1,0,0,0,67.00,170.75,active,61.17,188.66,18.84,1,-175.299,4.501,-177.909,-8.57,35.74,131.80,-8.66,5.35,156.42,60.716,60.484,-22.4239,-13.0368,89.84,182.03,-22.7826,-12.6047,61.17,188.66,0.26359,0
0.9301,1,0,0,0,67.00,170.75,active,59.18,180.25,12.31,1,-176.918,3.429,-178.361,-10.28,35.02,128.58,-11.85,3.55,153.93,61.158,60.356,-21.7959,-10.0464,55.88,149.56,-22.3613,-11.9973,59.18,180.25,0.24716,0
1.0567,1,0,0,0,67.00,170.75,active,63.60,190.41,19.95,1,-174.032,4.656,-178.165,-10.56,36.54,128.97,-11.01,7.08,155.85,60.781,60.714,-24.5668,-10.2948,57.56,132.99,-22.8682,-11.6592,63.60,190.41,0.26204,0
1.1319,1,0,0,0,67.00,170.75,active,56.15,187.81,20.22,1,-174.667,3.944,-178.634,-11.13,35.47,129.88,-9.28,5.90,155.44,60.428,60.265,-24.0314,-12.6234,73.07,154.77,-22.6167,-12.6699,56.15,187.81,0.25565,0
1.2371,1,0,0,0,67.00,170.75,active,57.34,179.53,13.06,1,-174.861,4.398,-177.969,-5.97,37.04,131.32,-9.58,5.13,156.24,61.048,61.139,-18.9801,-16.0094,32.29,184.84,-22.2526,-11.6117,57.34,179.53,0.26103,0
1.3300,1,0,0,0,67.00,170.75,active,60.34,180.14,11.51,1,-175.911,4.077,-178.444,-12.61,35.09,131.22,-8.88,4.10,154.89,61.030,59.497,-23.3671,-14.0190,85.51,154.41,-22.2542,-11.3269,60.34,180.14,0.25170,0
1.4344,1,0,0,0,67.00,170.75,active,55.07,180.42,15.35,1,-174.839,5.233,-178.486,-10.22,34.15,129.93,-9.73,5.11,156.27,60.436,59.718,-21.6666,-9.3511,62.36,190.19,-21.8649,-12.8000,55.07,180.42,0.25186,0
1.5047,1,0,0,0,67.00,170.75,active,58.13,169.69,8.94,1,-176.727,4.745,-178.588,-8.86,36.18,130.79,-12.16,5.76,153.86,60.089,60.081,-22.6069,-9.0759,67.13,208.51,-22.1656,-11.9961,58.13,169.69,0.24350,0
1.5977,1,0,0,0,67.00,170.75,active,63.04,155.48,15.78,1,-175.729,4.746,-177.717,-10.29,36.06,128.33,-9.85,4.36,155.59,61.125,61.236,-21.4550,-9.5454,37.84,146.29,-21.3792,-11.8173,63.04,155.48,0.27394,0
1.6798,1,0,0,0,67.00,170.75,active,66.28,163.45,7.33,1,-174.504,4.294,-178.821,-9.27,34.73,130.77,-10.83,5.37,156.00,60.723,60.257,-21.4691,-13.7181,51.58,139.00,-21.5440,-12.0308,66.28,163.45,0.26373,0
1.7745,1,0,0,0,67.00,170.75,active,85.18,167.42,18.48,1,-174.468,4.090,-178.242,-10.60,35.02,128.99,-12.23,6.49,155.09,60.596,60.233,-22.3227,-9.9178,80.79,161.39,-22.2470,-10.4485,85.18,167.42,0.25491,0
1.8817,2,4,1,1,201.00,320.25,active,223.23,318.72,22.28,1,-175.148,4.786,-177.965,-10.63,35.04,130.41,-12.79,4.85,155.18,61.106,60.206,-26.5752,-2.6436,223.64,307.00,-27.0153,-2.1084,223.23,318.72,0.25352,0
1.9864,2,5,1,2,335.00,320.25,active,280.03,392.06,90.43,1,-175.278,4.736,-178.357,-8.60,35.13,130.51,-9.17,3.73,155.50,60.986,60.772,-27.9588,0.1340,288.39,385.00,-29.2095,1.4266,280.03,392.06,0.27329,0
2.0698,2,8,2,2,335.00,469.75,active,300.58,439.90,45.56,1,-175.249,4.176,-178.535,-7.68,36.35,130.12,-7.97,6.35,155.75,61.738,60.381,-31.8328,1.7343,293.03,465.31,-31.2375,2.5315,300.58,439.90,0.24989,0
2.1555,2,7,2,1,201.00,469.75,active,240.20,404.38,76.23,1,-173.865,4.599,-178.611,-12.24,36.13,130.64,-8.58,5.10,154.92,60.933,61.262,-28.9207,0.1169,201.91,420.86,-29.8022,-1.0703,240.20,404.38,0.26496,0
2.2346,2,8,2,2,335.00,469.75,active,299.29,444.36,43.82,1,-175.654,3.666,-178.158,-8.95,36.49,128.52,-11.65,5.70,154.40,60.083,61.888,-33.2238,3.7924,272.31,500.96,-31.1769,2.3721,299.29,444.36,0.25709,0
2.3355,2,7,2,1,201.00,469.75,active,246.63,536.01,80.45,1,-173.163,5.239,-178.227,-10.70,34.42,130.05,-9.70,3.97,154.66,60.124,60.491,-33.1550,-1.0124,246.71,527.17,-33.4181,-0.4260,246.63,536.01,0.26332,0
2.4299,2,8,2,2,335.00,469.75,active,283.84,445.54,56.60,1,-173.903,4.106,-178.182,-10.56,36.52,132.55,-11.37,5.03,153.71,61.377,61.138,-30.4229,7.0934,303.17,419.53,-30.9349,1.8574,283.84,445.54,0.25562,0
2.5128,2,4,1,1,201.00,320.25,active,229.78,381.84,67.99,1,-174.074,3.966,-178.490,-10.88,36.89,131.45,-10.09,6.02,154.89,60.815,60.312,-29.7625,-5.5292,233.57,375.71,-29.2462,-1.2793,229.78,381.84,0.24791,0
2.6049,2,7,2,1,201.00,469.75,active,210.97,421.69,49.09,1,-176.795,4.129,-179.036,-9.44,35.54,131.32,-10.95,5.36,156.28,61.900,60.065,-30.7630,-6.1625,216.03,426.88,-30.8713,-2.4661,210.97,421.69,0.25200,0
2.7070,2,7,2,1,201.00,469.75,active,205.41,529.19,59.61,1,-175.588,4.759,-178.073,-10.45,36.23,130.74,-10.87,4.13,155.16,61.414,60.659,-36.8434,-5.4300,229.62,502.97,-33.8293,-3.0684,205.41,529.19,0.25290,0
2.7983,2,8,2,2,335.00,469.75,active,273.68,486.74,63.63,1,-175.009,4.301,-178.591,-8.88,36.81,130.01,-10.50,6.41,159.04,62.035,60.437,-34.3135,2.9197,276.07,477.21,-32.4209,1.1522,273.68,486.74,0.25712,0
2.8861,2,8,2,2,335.00,469.75,active,301.68,460.94,34.47,1,-175.513,4.153,-178.576,-11.22,37.00,130.77,-9.16,5.92,155.15,61.788,59.273,-32.7388,1.2656,300.62,446.15,-31.6933,2.5875,301.68,460.94,0.25472,0
2.9690,2,8,2,2,335.00,469.75,active,324.82,398.62,71.86,1,-174.750,4.633,-178.308,-8.34,36.29,130.70,-11.10,4.75,156.55,60.150,60.130,-29.3875,2.0404,308.91,422.70,-29.4479,4.6993,324.82,398.62,0.25335,0
3.0758,2,7,2,1,201.00,469.75,active,252.64,432.61,63.61,1,-177.131,4.438,-178.544,-8.99,35.54,130.81,-7.49,5.53,154.89,60.284,59.851,-28.9249,-0.0374,287.46,438.27,-30.4674,-0.4692,252.64,432.61,0.25820,0
3.1658,2,8,2,2,335.00,469.75,active,292.98,518.60,64.43,1,-175.798,4.341,-178.613,-9.91,35.84,131.04,-11.95,4.53,154.68,60.179,60.793,-33.6990,1.2761,301.68,518.68,-32.6981,2.9252,292.98,518.60,0.25417,0
3.2614,2,8,2,2,335.00,469.75,active,322.23,415.38,55.85,1,-174.966,4.420,-178.081,-9.76,35.44,130.25,-10.69,5.85,154.32,60.892,62.349,-30.0038,4.6245,285.30,416.83,-29.9428,4.2616,322.23,415.38,0.26011,0
3.3557,2,5,1,2,335.00,320.25,active,326.40,370.11,50.60,1,-176.340,4.748,-178.594,-9.55,35.66,128.43,-11.11,4.06,154.30,61.369,60.194,-30.2623,8.2175,314.06,335.82,-28.5497,4.4185,326.40,370.11,0.25653,0
3.4487,2,4,1,1,201.00,320.25,active,257.70,356.11,67.09,1,-175.403,4.428,-177.892,-8.55,37.80,129.63,-11.81,4.27,154.95,61.260,60.191,-30.0373,4.5212,256.37,364.62,-27.4187,0.0144,257.70,356.11,0.25342,0
3.5428,2,8,2,2,335.00,469.75,active,306.99,402.45,72.89,1,-174.607,4.514,-177.777,-9.42,35.80,130.16,-11.90,5.38,154.07,62.054,60.372,-31.0371,2.6329,292.03,413.15,-29.3613,3.1732,306.99,402.45,0.25472,0
3.6347,2,8,2,2,335.00,469.75,active,320.09,436.67,36.28,1,-173.575,3.850,-178.366,-10.83,36.68,130.79,-11.69,5.47,153.16,61.453,60.679,-28.9069,3.9775,330.01,429.71,-30.5423,5.0003,320.09,436.67,0.25589,0
3.7478,2,8,2,2,335.00,469.75,active,335.67,451.12,18.64,1,-173.729,4.385,-177.879,-7.25,35.39,132.26,-11.65,4.37,156.10,61.619,60.685,-30.8371,5.2432,379.66,450.81,-30.4125,4.8240,335.67,451.12,0.26597,0
3.8551,2,8,2,2,335.00,469.75,active,339.23,471.62,4.62,1,-175.003,4.254,-178.395,-8.09,36.22,130.34,-10.56,4.99,155.06,60.936,59.987,-31.9972,0.8096,318.31,479.46,-31.8677,4.5548,339.23,471.62,0.25027,0
3.9545,2,7,2,1,201.00,469.75,active,264.89,489.95,67.00,1,-174.111,4.499,-178.294,-9.99,35.63,130.63,-10.89,4.98,155.34,60.404,60.939,-35.6602,1.4274,312.78,480.24,-32.9308,0.7402,264.89,489.95,0.26552,0
4.0439,2,8,2,2,335.00,469.75,active,306.19,408.46,67.72,1,-175.227,4.637,-178.445,-4.43,35.50,131.12,-8.64,5.08,155.14,59.773,59.788,-32.5423,7.4724,306.60,428.00,-29.9375,3.0699,306.19,408.46,0.27533,0
4.1692,2,8,2,2,335.00,469.75,active,326.84,442.46,28.48,1,-174.329,4.029,-178.451,-12.25,35.98,128.52,-9.31,5.75,153.03,62.310,59.912,-32.8590,3.0753,326.13,434.97,-30.7412,3.6159,326.84,442.46,0.24441,0
4.2680,2,8,2,2,335.00,469.75,active,329.12,463.66,8.47,1,-175.404,4.303,-178.320,-7.61,35.09,131.98,-9.76,3.79,154.82,61.058,60.256,-30.0324,5.5773,336.45,415.16,-31.5534,3.8510,329.12,463.66,0.24972,0
4.3534,2,8,2,2,335.00,469.75,active,322.77,469.78,12.23,1,-175.846,3.748,-178.483,-5.92,36.44,130.70,-11.20,4.96,154.77,60.824,61.014,-33.0286,6.2123,320.88,507.51,-31.8437,4.1870,322.77,469.78,0.24501,0
4.4510,2,8,2,2,335.00,469.75,active,335.99,461.11,8.70,1,-175.372,5.142,-178.470,-11.20,36.44,130.39,-8.63,5.52,155.60,60.749,60.527,-32.9859,5.7486,300.82,443.49,-31.5276,6.1370,335.99,461.11,0.26778,0
4.5379,2,8,2,2,335.00,469.75,active,326.84,454.89,16.95,1,-176.923,3.717,-178.391,-10.73,34.45,131.23,-8.39,5.42,154.75,60.379,60.800,-30.8129,4.2545,315.75,420.01,-31.5015,4.1712,326.84,454.89,0.25561,0
4.6178,2,8,2,2,335.00,469.75,active,327.00,446.77,24.34,1,-173.604,4.809,-178.517,-10.45,36.69,129.62,-10.21,5.06,157.74,60.939,60.068,-32.5443,9.6877,334.79,459.37,-31.4539,5.0137,327.00,446.77,0.26140,0
4.7144,2,7,2,1,201.00,469.75,active,262.01,532.70,87.66,1,-174.003,4.550,-178.588,-8.85,34.99,130.46,-10.57,5.43,152.87,60.889,60.948,-31.3395,4.0076,279.02,553.00,-33.9488,0.7053,262.01,532.70,0.26177,0
4.8111,2,8,2,2,335.00,469.75,active,299.08,519.90,61.69,1,-175.866,4.418,-178.232,-8.96,35.92,129.26,-12.62,6.90,152.91,61.418,60.669,-33.1451,5.0510,287.41,549.72,-33.5512,3.4436,299.08,519.90,0.26350,0
4.9279,2,8,2,2,335.00,469.75,active,315.15,512.84,47.44,1,-173.426,4.348,-179.016,-8.86,37.91,131.01,-13.83,5.64,154.68,60.474,60.872,-31.8313,5.6059,344.67,518.21,-33.1391,3.7770,315.15,512.84,0.26723,0
5.0192,2,7,2,1,201.00,469.75,active,248.85,415.15,72.60,1,-174.192,4.516,-178.365,-10.13,34.87,130.42,-14.55,5.47,154.11,61.556,61.026,-29.0734,0.2242,242.44,395.03,-30.0138,0.3220,248.85,415.15,0.27180,0
5.1107,2,8,2,2,335.00,469.75,active,297.43,436.85,49.93,1,-173.671,4.126,-179.227,-9.23,36.48,130.36,-11.38,4.77,156.10,60.287,61.995,-29.6509,-3.4131,289.53,427.57,-31.2259,2.6302,297.43,436.85,0.25289,0
5.2095,2,5,1,2,335.00,320.25,active,326.26,373.42,53.88,1,-173.316,3.665,-178.975,-10.17,35.53,129.67,-10.28,4.74,153.82,61.213,61.189,-31.1710,-0.5528,344.11,371.46,-29.1491,4.2105,326.26,373.42,0.25196,0
5.2980,2,8,2,2,335.00,469.75,active,327.52,410.58,59.64,1,-175.125,4.080,-178.583,-10.52,34.65,132.33,-10.81,4.96,155.06,61.370,61.511,-31.4378,2.8604,331.14,401.36,-29.7920,4.2784,327.52,410.58,0.24792,0
5.3955,2,8,2,2,335.00,469.75,active,332.72,497.14,27.48,1,-173.856,4.137,-178.153,-8.76,36.84,129.51,-11.36,3.22,153.75,61.271,60.607,-32.5075,3.0218,364.17,523.76,-33.1228,4.7642,332.72,497.14,0.26229,0
5.4853,2,11,3,2,335.00,619.25,active,344.29,559.17,60.80,1,-174.804,3.385,-178.345,-9.56,36.28,130.70,-9.48,3.90,154.01,61.203,59.949,-36.2651,3.1429,347.91,558.39,-35.0207,5.3535,344.29,559.17,0.26934,0
5.5664,2,11,3,2,335.00,619.25,active,328.65,597.24,22.91,1,-174.927,4.756,-178.391,-10.03,35.42,129.84,-12.20,6.87,154.24,60.176,60.900,-35.2227,3.7560,339.26,604.57,-35.8094,4.3285,328.65,597.24,0.25092,0
5.6557,2,8,2,2,335.00,469.75,active,336.75,447.99,21.83,1,-174.193,4.687,-178.290,-9.86,35.66,131.27,-9.67,5.39,155.03,59.843,60.001,-30.4906,0.1788,326.39,477.26,-31.1851,5.1088,336.75,447.99,0.26799,0
5.7471,2,8,2,2,335.00,469.75,active,337.88,535.24,65.55,1,-172.826,4.657,-178.201,-6.14,34.63,129.39,-11.45,7.24,155.23,61.516,60.479,-35.3486,4.3980,317.98,511.75,-33.4720,5.3903,337.88,535.24,0.26089,0
5.8358,2,8,2,2,335.00,469.75,active,332.33,504.78,35.13,1,-175.315,4.244,-178.075,-9.69,36.62,130.74,-10.05,3.58,154.27,60.444,59.640,-34.2267,4.0131,319.93,465.60,-32.9524,4.2872,332.33,504.78,0.24366,0
5.9345,2,8,2,2,335.00,469.75,active,327.03,486.82,18.84,1,-174.256,4.258,-178.511,-9.13,35.29,133.22,-8.20,8.09,155.16,60.724,59.538,-32.8109,7.4751,334.12,475.25,-32.4003,4.6784,327.03,486.82,0.27695,0
6.0405,2,8,2,2,335.00,469.75,active,335.85,470.55,1.17,1,-174.810,4.938,-178.448,-7.74,36.96,131.68,-9.50,5.89,156.44,60.092,60.173,-30.0916,1.5751,327.27,501.28,-31.7545,5.1408,335.85,470.55,0.23682,0
6.1485,2,8,2,2,335.00,469.75,active,325.61,419.53,51.09,1,-175.398,4.966,-178.140,-9.35,37.30,130.60,-11.84,6.10,155.24,60.589,60.609,-29.7784,6.6434,316.85,443.57,-30.4252,4.2980,325.61,419.53,0.26406,0
6.2216,2,5,1,2,335.00,320.25,active,318.20,380.02,62.09,1,-174.961,4.593,-178.232,-10.31,35.76,131.65,-10.49,5.46,152.92,60.588,60.589,-29.4087,5.6141,327.89,384.61,-29.1300,3.6360,318.20,380.02,0.25403,0
6.3068,2,8,2,2,335.00,469.75,active,341.32,411.45,58.64,1,-174.921,4.242,-178.105,-10.73,36.50,128.23,-7.85,6.17,154.65,61.675,61.322,-29.6335,5.1821,342.68,392.53,-29.6626,5.6237,341.32,411.45,0.23277,0
6.3834,2,8,2,2,335.00,469.75,active,342.72,461.19,11.53,1,-175.206,4.051,-177.582,-10.21,37.27,129.54,-10.13,4.93,153.48,61.379,60.041,-32.4159,8.5890,377.48,444.49,-31.8203,6.0418,342.72,461.19,0.25004,0
6.4863,2,8,2,2,335.00,469.75,active,340.23,473.20,6.27,1,-175.878,3.952,-178.409,-11.22,35.43,131.40,-10.37,4.75,155.80,61.324,61.179,-31.5262,1.3317,341.86,503.54,-32.5279,5.6196,340.23,473.20,0.25492,0
6.6096,2,8,2,2,335.00,469.75,active,352.68,480.09,20.48,1,-173.823,4.472,-178.250,-10.80,35.21,133.17,-11.20,4.89,155.16,61.380,60.267,-33.2909,7.8759,347.20,477.89,-32.4985,7.0176,352.68,480.09,0.24599,0
