t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0427,1,67,7,4,201.00,648.33,dwell,162.94,409.59,241.76,0,179.264,8.095,179.823,-18.40,21.41,147.93,-17.95,-6.69,174.35,53.651,55.308,-25.6933,-5.0052,162.94,409.59,-25.6933,-5.0052,,,0.20948,0
0.1449,1,67,7,4,201.00,648.33,dwell,309.96,280.88,383.27,0,179.218,8.108,179.828,-18.27,21.43,147.69,-17.83,-7.12,174.25,53.584,55.009,-21.1332,2.2831,309.96,280.88,-23.6413,-1.7255,,,0.20097,0
0.2435,1,67,7,4,201.00,648.33,dwell,195.85,377.06,271.32,0,179.319,8.058,179.833,-18.24,21.56,147.61,-17.73,-7.25,173.68,53.568,54.641,-25.1151,-3.8640,195.85,377.06,-24.3045,-2.6878,,,0.20423,0
0.3346,1,67,7,4,201.00,648.33,dwell,193.74,186.42,461.97,0,179.328,8.174,179.826,-18.20,21.48,147.62,-18.05,-7.22,174.13,53.187,54.410,-16.5781,-3.4266,193.74,186.42,-20.8276,-3.0203,,,0.19704,0
0.4368,1,67,7,4,201.00,648.33,dwell,141.34,302.59,350.85,0,179.265,8.222,179.828,-18.22,21.33,147.65,-18.57,-7.87,174.32,53.120,54.526,-21.8747,-5.8123,141.34,302.59,-21.2988,-4.2767,,,0.18640,0
0.5236,1,67,7,4,201.00,648.33,dwell,237.97,109.10,540.50,0,179.185,8.217,179.829,-18.28,21.17,147.35,-17.59,-6.35,173.57,53.245,54.456,-13.2388,-1.0740,237.97,109.10,-17.6718,-2.8355,,,0.19091,0
0.6482,1,67,7,4,201.00,648.33,dwell,195.78,221.82,426.55,0,179.250,8.383,179.870,-18.37,21.12,147.29,-17.76,-7.77,173.64,53.077,54.177,-19.1114,-3.9566,195.78,221.82,-18.3196,-3.3400,,,0.19910,0
0.7549,1,67,7,4,201.00,648.33,dwell,211.03,158.70,489.74,0,179.343,8.524,179.854,-18.48,21.25,147.45,-18.14,-6.73,173.50,52.880,54.039,-15.8756,-3.2616,211.03,158.70,-17.2198,-3.3047,,,0.17689,0
0.8559,1,67,7,4,201.00,648.33,dwell,194.97,160.66,487.71,0,179.184,8.628,179.817,-18.50,21.03,147.65,-18.13,-7.85,173.96,52.830,54.458,-16.7096,-2.5733,194.97,160.66,-16.9902,-2.9756,,,0.17742,0
0.9407,1,67,7,4,201.00,648.33,dwell,183.31,113.80,534.83,0,178.991,8.675,179.827,-18.53,21.02,147.51,-18.15,-7.68,173.97,53.130,54.463,-15.2141,-4.8653,183.31,113.80,-16.1910,-3.8260,,,0.17628,0
1.0383,1,67,7,4,201.00,648.33,capture,216.41,111.42,537.13,0,179.052,8.544,179.801,-18.49,20.98,147.27,-17.55,-8.06,173.80,53.015,54.845,-14.9541,-2.6139,216.41,111.42,-15.6344,-3.2806,,,0.18722,0
1.1578,1,67,7,4,201.00,648.33,capture,226.26,100.17,548.75,0,179.113,8.604,179.822,-18.41,21.11,147.48,-18.22,-7.14,173.47,53.419,54.431,-13.8426,-2.6186,226.26,100.17,-14.8281,-2.9827,,,0.18347,0
1.2695,1,67,7,4,201.00,648.33,capture,208.63,94.15,554.24,0,179.075,8.520,179.780,-18.25,21.17,147.77,-17.92,-7.03,174.22,53.072,54.369,-13.0656,-3.4918,208.63,94.15,-14.0350,-3.2118,,,0.21318,0
1.3515,1,67,7,4,201.00,648.33,capture,203.47,116.57,531.77,0,179.111,8.469,179.780,-18.25,21.06,147.77,-17.08,-7.15,174.36,52.943,54.031,-14.8094,-2.9554,203.47,116.57,-14.3835,-3.0964,,,0.18288,0
1.4525,1,67,7,4,201.00,648.33,capture,185.56,92.38,556.17,0,179.072,8.491,179.755,-18.30,20.98,147.87,-17.43,-7.26,174.39,52.808,54.007,-13.5083,-4.3172,185.56,92.38,-13.9896,-3.6458,,,0.19373,0
1.5534,1,67,7,4,201.00,648.33,capture,201.33,117.16,531.17,0,179.028,8.639,179.756,-18.31,21.02,147.59,-18.15,-7.95,173.52,52.889,53.719,-15.0492,-3.3265,201.33,117.16,-14.4664,-3.5021,,,0.18380,0
1.6543,1,67,7,4,201.00,648.33,capture,203.76,116.73,531.61,0,179.103,8.649,179.759,-18.36,21.12,147.59,-17.82,-7.38,174.22,52.985,53.666,-14.7224,-4.2262,203.76,116.73,-14.5816,-3.8279,,,0.17409,0
1.7546,1,67,7,4,201.00,648.33,capture,227.15,90.35,558.60,0,178.986,8.737,179.761,-18.25,21.15,147.48,-17.92,-7.09,174.05,53.291,53.823,-13.9957,-2.4088,227.15,90.35,-14.3180,-3.1893,,,0.21702,0
1.8436,1,67,7,4,201.00,648.33,capture,213.71,97.83,550.65,0,178.943,8.731,179.787,-18.26,21.10,147.44,-17.75,-7.72,173.82,53.150,53.791,-12.7967,-2.8161,213.71,97.83,-13.6334,-3.0214,,,0.19365,0
1.9355,1,67,7,4,201.00,648.33,capture,235.70,93.00,556.42,0,178.942,8.744,179.766,-18.35,20.91,147.50,-17.88,-7.86,173.75,53.177,53.784,-13.7739,-1.6307,235.70,93.00,-13.6966,-2.3956,,,0.21898,0
2.0337,1,67,7,4,201.00,648.33,capture,221.65,96.14,552.58,0,178.869,8.696,179.810,-18.46,20.80,147.38,-18.18,-7.02,173.89,53.262,53.751,-13.3052,-2.1586,221.65,96.14,-13.5205,-2.2889,,,0.22715,0
2.1229,1,67,7,4,201.00,648.33,capture,206.90,91.18,557.18,0,178.883,8.663,179.781,-18.42,20.65,147.53,-17.93,-8.12,174.35,53.338,53.891,-14.1890,-2.2811,206.90,91.18,-13.8213,-2.2854,,,0.19710,0
2.2121,1,67,7,4,201.00,648.33,capture,211.91,99.25,549.19,0,178.893,8.628,179.803,-18.43,20.64,147.82,-18.16,-8.43,174.01,53.690,54.057,-12.6076,-3.0584,211.91,99.25,-13.2751,-2.6333,,,0.21142,0
2.3086,1,67,7,4,201.00,648.33,capture,193.80,114.65,533.73,0,178.906,8.569,179.831,-18.27,20.57,147.57,-17.93,-8.24,173.58,54.152,54.406,-14.1906,-3.7400,193.80,114.65,-13.6871,-3.1313,,,0.22399,0
2.4040,1,67,7,4,201.00,648.33,capture,205.54,99.50,548.85,0,178.870,8.618,179.858,-18.37,20.65,147.67,-17.98,-7.92,173.40,53.534,54.432,-13.3382,-3.4704,205.54,99.50,-13.5301,-3.2839,,,0.20920,0
2.4959,1,67,7,4,201.00,648.33,capture,221.61,90.23,558.48,0,178.710,8.496,179.835,-18.54,20.87,147.63,-18.56,-6.70,174.11,53.478,54.616,-13.6206,-2.3705,221.61,90.23,-13.5708,-2.8729,,,0.19618,0
2.6001,1,67,7,4,201.00,648.33,capture,194.46,108.84,539.53,0,178.790,8.528,179.808,-18.44,20.99,147.67,-17.45,-8.03,173.98,53.304,54.237,-14.6095,-3.3936,194.46,108.84,-14.0382,-3.1072,,,0.19051,0
2.6915,1,67,7,4,201.00,648.33,capture,180.07,85.43,563.29,0,178.815,8.481,179.795,-18.32,20.92,147.60,-18.38,-7.11,173.75,53.592,54.385,-13.7689,-4.2189,180.07,85.43,-13.9170,-3.6075,,,0.20061,0
2.8012,1,67,7,4,201.00,648.33,capture,190.85,93.10,555.33,0,178.952,8.447,179.838,-18.31,20.93,147.55,-17.91,-7.58,174.00,53.814,54.327,-13.1795,-3.6655,190.85,93.10,-13.5851,-3.6336,,,0.22158,0
