t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0382,1,19,4,3,351.75,583.50,dwell,212.43,496.58,164.21,0,178.645,8.386,179.899,-18.93,21.01,146.23,-18.13,-7.65,171.95,52.605,52.043,-29.5815,-3.9969,212.43,496.58,-29.5815,-3.9969,,,0.15325,0
0.1555,1,19,4,3,351.75,583.50,dwell,236.55,408.39,209.61,0,178.656,8.435,179.926,-18.91,20.90,146.25,-18.41,-7.82,172.38,53.083,52.002,-25.8382,-2.4625,236.55,408.39,-27.8970,-3.3064,,,0.20072,0
0.2638,1,19,4,3,351.75,583.50,dwell,179.93,499.88,191.09,0,178.654,8.554,179.882,-18.75,20.81,146.20,-18.24,-8.06,172.24,52.841,52.303,-28.8267,-4.2130,179.93,499.88,-28.3154,-3.7144,,,0.17049,0
0.3613,1,19,4,3,351.75,583.50,dwell,229.44,431.04,195.46,0,178.732,8.499,179.847,-18.60,20.78,146.47,-18.31,-7.92,172.52,52.991,52.652,-25.9283,-2.1137,229.44,431.04,-27.2412,-2.9941,,,0.18704,0
0.4469,1,19,4,3,351.75,583.50,dwell,310.65,596.99,43.26,1,178.706,8.436,179.810,-18.61,20.82,146.66,-18.17,-7.80,172.78,53.338,52.632,-33.0094,1.5947,310.65,596.99,-29.8369,-0.9291,,,0.21064,0
0.5541,1,19,4,3,351.75,583.50,dwell,248.27,461.55,159.94,0,178.776,8.527,179.784,-18.63,20.51,146.52,-17.88,-7.89,172.60,53.937,53.014,-28.1787,-1.8718,248.27,461.55,-29.0907,-1.3533,,,0.20519,0
0.6439,1,19,4,3,351.75,583.50,dwell,289.11,608.14,67.31,0,178.731,8.475,179.805,-18.63,20.35,146.37,-18.45,-8.18,172.37,53.917,53.388,-33.4680,-0.0548,289.11,608.14,-31.0605,-0.7690,,,0.23071,0
0.7620,1,19,4,3,351.75,583.50,dwell,338.47,566.85,21.30,1,178.659,8.438,179.811,-18.65,20.23,146.34,-17.43,-8.80,172.14,54.073,53.502,-31.2807,2.5015,338.47,566.85,-31.1596,0.7027,,,0.22809,0
0.8440,1,19,4,3,351.75,583.50,dwell,336.64,596.81,20.14,1,178.706,8.292,179.797,-18.60,20.33,146.23,-18.48,-7.97,172.19,53.811,53.463,-33.1388,3.3114,336.64,596.81,-32.0502,1.8766,,,0.21331,0
0.9415,1,19,4,3,351.75,583.50,dwell,330.43,637.12,57.70,1,178.818,8.317,179.829,-18.56,20.29,146.43,-18.25,-8.59,172.73,54.089,53.652,-34.2986,1.5941,330.43,637.12,-33.0620,1.7495,,,0.23035,0
