t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0451,1,2,0,2,251.25,77.80,dwell,248.31,340.95,263.17,0,179.089,7.592,179.734,-18.71,19.56,146.65,-18.13,-9.71,172.62,52.797,54.308,-22.9458,-0.8305,248.31,340.95,-22.9458,-0.8305,,,0.17489,0
0.1315,1,2,0,2,251.25,77.80,dwell,330.15,366.22,299.02,0,179.150,7.512,179.720,-18.67,19.76,146.84,-17.71,-8.22,172.68,53.235,54.079,-24.8960,1.8427,330.15,366.22,-23.8234,0.3724,,,0.21377,0
0.2341,1,2,0,2,251.25,77.80,dwell,128.19,326.58,277.55,0,179.165,7.474,179.758,-18.64,19.94,147.07,-18.09,-8.13,173.88,53.346,54.553,-22.3563,-6.7687,128.19,326.58,-23.1632,-2.8411,,,0.22327,0
0.3179,1,2,0,2,251.25,77.80,dwell,314.09,434.60,362.29,0,179.119,7.403,179.768,-18.58,19.89,147.30,-18.31,-7.33,173.85,53.441,54.376,-26.5155,2.2164,314.09,434.60,-24.6717,-0.5652,,,0.19222,0
0.4182,1,2,0,2,251.25,77.80,dwell,282.41,212.38,138.14,0,179.045,7.545,179.781,-18.59,20.01,147.13,-18.34,-8.21,173.25,53.573,54.782,-17.8099,-0.0259,282.41,212.38,-21.5839,-0.3225,,,0.20170,0
0.5237,1,2,0,2,251.25,77.80,dwell,179.62,212.20,152.30,0,178.970,7.555,179.795,-18.59,20.01,147.09,-18.52,-8.26,173.32,53.678,54.501,-17.8113,-4.4105,179.62,212.20,-19.8862,-2.1621,,,0.22117,0
0.6319,1,2,0,2,251.25,77.80,dwell,201.10,168.89,103.98,0,178.878,7.590,179.792,-18.60,20.07,147.20,-18.06,-8.82,173.67,53.533,54.739,-16.8182,-3.8148,201.10,168.89,-18.5056,-2.9058,,,0.23076,0
0.7199,1,2,0,2,251.25,77.80,dwell,226.14,94.77,30.31,1,178.814,7.512,179.768,-18.55,20.18,147.36,-17.67,-8.18,173.54,53.557,54.705,-13.5379,-2.0238,226.14,94.77,-16.2701,-2.5089,,,0.20444,0
0.8019,1,2,0,2,251.25,77.80,dwell,213.84,159.92,90.24,0,178.930,7.485,179.787,-18.56,20.48,147.39,-18.19,-7.46,173.64,53.352,54.470,-16.4724,-3.4567,213.84,159.92,-16.3611,-2.9354,,,0.19451,0
0.8999,1,2,0,2,251.25,77.80,dwell,202.70,103.56,54.96,1,178.848,7.416,179.772,-18.62,20.36,147.43,-17.75,-8.63,173.71,53.469,54.631,-14.0794,-3.4947,202.70,103.56,-15.3343,-3.1871,,,0.21835,0
