t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0000,1,5,1,2,335.00,320.25,active,272.73,279.06,74.66,1,-175.240,4.774,-178.292,-11.62,36.92,131.13,-11.12,5.44,153.21,60.817,60.211,-26.0883,1.5660,265.53,273.41,-25.3511,1.2308,272.73,279.06,0.26273,0
0.1078,1,2,0,2,335.00,170.75,active,301.23,228.70,67.07,1,-175.841,4.229,-178.545,-11.59,36.76,131.00,-11.18,3.30,154.49,59.999,61.192,-24.1298,5.0333,286.86,237.61,-23.8372,2.0312,301.23,228.70,0.25715,0
0.2066,1,2,0,2,335.00,170.75,active,325.04,191.19,22.74,1,-175.609,4.504,-177.823,-9.66,35.41,132.61,-15.19,3.94,156.62,59.947,60.887,-24.5492,6.8287,325.34,165.23,-23.0909,4.6119,325.04,191.19,0.23787,0
0.2905,1,4,1,1,201.00,320.25,active,263.40,257.39,88.57,1,-176.084,4.326,-177.925,-9.84,34.77,132.28,-8.49,5.34,156.34,59.668,61.394,-27.1899,2.2322,258.71,282.72,-23.9826,0.1108,263.40,257.39,0.25686,0
0.3930,1,5,1,2,335.00,320.25,active,297.93,282.25,53.08,1,-175.388,4.847,-178.044,-10.98,35.97,130.50,-7.72,4.86,155.45,60.965,60.639,-28.3034,0.2190,328.08,265.33,-25.7977,3.3280,297.93,282.25,0.25096,0
0.4828,1,2,0,2,335.00,170.75,active,320.82,215.66,47.09,1,-175.759,4.197,-178.119,-6.33,34.48,131.09,-8.60,4.65,154.47,60.974,60.191,-24.0636,5.3514,332.10,219.16,-23.7599,4.7328,320.82,215.66,0.25903,0
0.5909,1,2,0,2,335.00,170.75,active,328.27,187.90,18.43,1,-174.693,4.397,-178.618,-9.80,36.10,130.45,-7.75,4.54,154.34,59.633,59.627,-22.6825,4.7736,312.01,191.63,-23.0120,5.5224,328.27,187.90,0.25780,0
0.6899,1,4,1,1,201.00,320.25,active,263.15,247.97,95.33,1,-175.362,4.596,-178.958,-10.38,35.67,130.94,-12.85,5.49,157.11,61.354,61.131,-26.9358,-0.6041,278.85,281.33,-25.3689,0.4598,263.15,247.97,0.24692,0
0.7859,1,2,0,2,335.00,170.75,active,285.92,214.79,65.94,1,-175.980,4.308,-178.000,-12.23,37.14,131.78,-11.00,4.33,155.21,61.616,59.894,-24.0769,-2.6315,298.98,235.91,-22.9274,1.8884,285.92,214.79,0.25468,0
0.8977,1,5,1,2,335.00,320.25,active,310.24,263.46,61.95,1,-174.792,4.727,-177.963,-8.27,35.41,130.89,-10.72,7.11,154.05,60.835,60.229,-23.0589,5.5785,334.86,252.74,-25.1427,3.8622,310.24,263.46,0.25965,0
0.9979,1,4,1,1,201.00,320.25,active,252.47,280.88,64.80,1,-175.507,4.307,-178.405,-9.28,36.80,132.23,-9.46,4.81,155.73,60.629,61.833,-24.9399,0.1371,256.78,280.87,-25.8094,-1.0225,252.47,280.88,0.26884,0
1.0759,1,2,0,2,335.00,170.75,active,294.21,219.42,63.51,1,-175.151,4.702,-178.158,-8.14,37.94,130.52,-8.78,5.45,156.07,60.509,60.300,-24.7621,1.8777,281.77,227.09,-23.4431,2.3725,294.21,219.42,0.26021,0
