t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0430,1,16,4,0,50.25,700.20,dwell,196.52,297.09,428.83,0,178.759,7.875,179.842,-18.21,21.80,147.92,-18.24,-6.72,174.76,54.400,54.619,-22.0123,-3.8080,196.52,297.09,-22.0123,-3.8080,,,0.23596,0
0.1332,1,16,4,0,50.25,700.20,dwell,212.03,404.08,337.43,0,178.764,7.922,179.838,-18.25,21.56,147.92,-17.36,-6.56,174.21,53.763,54.796,-25.3465,-2.7132,212.03,404.08,-23.5127,-3.3154,,,0.22726,0
0.2440,1,16,4,0,50.25,700.20,dwell,161.65,449.42,274.41,0,178.716,7.982,179.820,-18.34,21.53,147.89,-18.21,-7.70,174.32,53.616,55.042,-27.2866,-5.3880,161.65,449.42,-25.2109,-4.2481,,,0.20374,0
0.3300,1,16,4,0,50.25,700.20,dwell,114.51,532.80,179.31,0,178.832,8.042,179.817,-18.41,21.48,147.87,-18.29,-6.61,174.52,53.825,55.213,-30.9261,-7.0831,114.51,532.80,-27.7828,-5.5238,,,0.20847,0
0.4529,1,16,4,0,50.25,700.20,dwell,75.19,548.60,153.64,0,178.793,8.078,179.833,-18.40,21.56,147.81,-18.10,-6.75,174.51,53.711,54.938,-30.5250,-9.7184,75.19,548.60,-29.0168,-7.4114,,,0.20719,0
0.5467,1,16,4,0,50.25,700.20,dwell,89.24,561.45,144.12,0,178.729,8.372,179.849,-18.37,21.31,147.73,-17.87,-7.01,174.29,53.987,55.007,-31.3411,-8.5029,89.24,561.45,-30.0627,-7.9026,,,0.24544,0
0.6614,1,16,4,0,50.25,700.20,dwell,116.55,719.87,69.16,0,178.755,8.343,179.851,-18.44,21.27,147.32,-18.50,-7.53,173.68,53.487,55.172,-38.3234,-7.1091,116.55,719.87,-33.7800,-7.5455,,,0.20736,0
0.7434,1,16,4,0,50.25,700.20,dwell,85.62,576.53,128.63,0,178.862,8.497,179.817,-18.27,21.08,147.35,-18.03,-7.71,173.63,53.439,55.060,-31.6940,-9.1739,85.62,576.53,-32.8413,-8.2783,,,0.19428,0
0.8523,1,16,4,0,50.25,700.20,dwell,114.75,633.44,92.83,0,178.884,8.608,179.828,-18.26,21.13,147.32,-17.77,-7.92,173.91,53.743,54.748,-32.7752,-7.3677,114.75,633.44,-32.8116,-7.8685,,,0.23316,0
0.9679,1,16,4,0,50.25,700.20,dwell,71.38,654.19,50.63,1,179.017,8.734,179.843,-18.30,21.22,147.19,-18.22,-6.86,173.06,53.566,54.773,-36.3327,-9.1361,71.38,654.19,-34.3961,-8.4389,,,0.20138,0
1.0726,1,16,4,0,50.25,700.20,dwell,39.73,677.45,25.06,1,178.958,8.686,179.817,-18.19,21.15,147.10,-17.76,-7.98,174.07,53.635,54.807,-36.3214,-11.1863,39.73,677.45,-35.2625,-9.6752,,,0.21659,0
1.1825,1,16,4,0,50.25,700.20,capture,71.90,690.94,23.55,1,178.989,8.618,179.829,-18.14,21.16,147.22,-18.00,-7.43,173.02,53.604,55.058,-36.7727,-9.7627,71.90,690.94,-35.9421,-9.7146,,,0.21483,0
1.2951,1,16,4,0,50.25,700.20,capture,56.24,681.20,19.92,1,178.973,8.573,179.784,-18.03,21.26,147.07,-17.52,-7.39,173.06,53.371,55.135,-35.8950,-10.4330,56.24,681.20,-35.9209,-10.0379,,,0.20071,0
1.3832,1,16,4,0,50.25,700.20,capture,56.66,681.21,20.04,1,179.003,8.679,179.811,-18.07,21.07,147.14,-17.41,-7.07,173.36,53.175,54.935,-36.4310,-9.9886,56.66,681.21,-36.1504,-10.0157,,,0.19188,0
1.4983,1,16,4,0,50.25,700.20,capture,55.60,682.49,18.50,1,179.089,8.654,179.827,-17.98,20.79,147.31,-17.12,-7.15,173.64,53.260,54.313,-36.7432,-10.6078,55.60,682.49,-36.4172,-10.2821,,,0.19088,0
1.5844,1,16,4,0,50.25,700.20,capture,52.25,688.85,11.52,1,178.975,8.656,179.801,-17.91,20.57,147.37,-16.89,-8.31,173.47,52.974,54.287,-35.8818,-10.4858,52.25,688.85,-36.1763,-10.3738,,,0.18111,0
1.6807,1,16,4,0,50.25,700.20,capture,69.61,683.42,25.62,1,179.008,8.618,179.816,-18.04,20.49,147.33,-17.56,-8.86,173.60,53.655,54.096,-36.7783,-9.7523,69.61,683.42,-36.4472,-10.0941,,,0.20105,0
1.7848,1,16,4,0,50.25,700.20,capture,51.67,697.70,2.88,1,178.923,8.602,179.818,-18.11,20.39,147.47,-18.14,-8.08,173.42,53.311,53.715,-36.7434,-10.0789,51.67,697.70,-36.5805,-10.0873,,,0.18594,0
1.8852,1,16,4,0,50.25,700.20,capture,52.81,708.26,8.46,1,178.981,8.697,179.834,-18.10,20.44,147.81,-17.42,-8.32,173.84,54.006,53.379,-37.7479,-10.9166,52.81,708.26,-37.1058,-10.4605,,,0.21566,0
1.9809,1,16,4,0,50.25,700.20,capture,63.26,698.03,13.19,1,179.006,8.643,179.809,-18.14,20.62,147.86,-16.91,-7.98,174.34,53.784,53.773,-37.2972,-9.9442,63.26,698.03,-37.1919,-10.2282,,,0.19266,0
2.0863,1,16,4,0,50.25,700.20,capture,38.23,704.20,12.67,1,179.057,8.596,179.802,-18.19,20.69,147.70,-18.03,-7.41,173.95,53.916,53.821,-38.2294,-11.3722,38.23,704.20,-37.6588,-10.7430,,,0.21745,0
2.2075,1,16,4,0,50.25,700.20,capture,46.39,705.46,6.52,1,179.112,8.589,179.826,-18.15,20.72,147.69,-18.25,-8.19,173.93,53.628,53.567,-36.0451,-11.0477,46.39,705.46,-36.9326,-10.8801,,,0.22533,0
2.2895,1,16,4,0,50.25,700.20,capture,41.14,734.61,35.60,1,178.971,8.599,179.829,-18.10,20.60,147.39,-17.07,-7.73,173.65,53.853,53.990,-37.7771,-10.4786,41.14,734.61,-37.3126,-10.6994,,,0.22816,0
