t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0351,1,19,4,3,351.75,700.20,dwell,293.42,368.73,336.56,0,178.740,8.333,180.012,-17.84,21.74,147.59,-17.66,-7.24,173.90,53.310,55.577,-23.8040,1.0243,293.42,368.73,-23.8040,1.0243,,,0.20395,0
0.1408,1,19,4,3,351.75,700.20,dwell,250.99,522.39,204.37,0,178.787,8.140,179.962,-17.87,21.56,147.61,-17.59,-6.68,174.38,53.620,55.318,-30.5805,-1.2025,250.99,522.39,-26.8534,0.0222,,,0.22819,0
0.2416,1,19,4,3,351.75,700.20,dwell,302.96,624.31,90.22,1,178.816,8.207,179.930,-17.81,21.56,147.71,-17.67,-7.69,174.26,53.850,55.044,-34.6812,1.0101,302.96,624.31,-30.3759,0.4668,,,0.25082,0
0.3495,1,19,4,3,351.75,700.20,dwell,237.87,494.93,234.74,0,178.939,8.349,179.922,-17.86,21.54,147.93,-17.70,-7.23,174.34,53.794,54.979,-28.4961,-2.0421,237.87,494.93,-29.5300,-0.6622,,,0.20018,0
0.4424,1,19,4,3,351.75,700.20,dwell,252.79,510.29,214.15,0,178.841,8.600,179.914,-17.95,21.59,147.76,-17.09,-6.80,174.53,53.665,54.713,-29.1759,-0.3561,252.79,510.29,-29.3707,-0.5244,,,0.20569,0
0.5452,1,19,4,3,351.75,700.20,dwell,371.92,555.61,145.99,0,178.946,8.615,179.875,-17.95,21.52,148.08,-17.93,-6.30,174.55,54.058,54.675,-31.6851,4.7173,371.92,555.61,-30.4122,1.8343,,,0.20944,0
0.6282,1,19,4,3,351.75,700.20,dwell,358.35,568.37,132.00,0,178.946,8.698,179.837,-18.18,21.25,147.83,-17.80,-6.95,174.27,53.879,54.576,-31.1743,4.2478,358.35,568.37,-30.7551,2.9204,,,0.21327,0
0.7245,1,19,4,3,351.75,700.20,dwell,369.40,629.79,72.59,1,178.876,8.741,179.843,-18.13,21.05,147.62,-17.28,-7.43,173.90,53.760,54.865,-34.0700,4.4698,369.40,629.79,-32.2468,3.6176,,,0.21657,0
0.8110,1,19,4,3,351.75,700.20,capture,374.63,623.18,80.35,1,178.835,8.639,179.842,-18.25,20.98,147.56,-18.30,-7.54,173.41,53.622,54.950,-33.4417,4.2789,374.63,623.18,-32.7845,3.9152,,,0.23863,0
0.9024,1,19,4,3,351.75,700.20,capture,388.05,646.10,65.15,1,178.900,8.678,179.850,-18.27,20.76,147.51,-17.70,-7.78,173.72,53.419,54.724,-34.9922,5.1804,388.05,646.10,-33.7780,4.4846,,,0.20496,0
1.0063,1,19,4,3,351.75,700.20,capture,371.18,652.61,51.40,1,178.962,8.573,179.822,-18.30,20.59,147.61,-18.16,-7.59,173.27,53.470,54.563,-35.9143,4.1367,371.18,652.61,-34.7393,4.3280,,,0.23033,0
1.1065,1,19,4,3,351.75,700.20,capture,376.87,631.76,72.90,1,178.752,8.620,179.854,-18.30,20.48,147.58,-17.85,-7.61,174.40,53.509,54.657,-35.3511,4.8021,376.87,631.76,-35.0146,4.5413,,,0.22279,0
1.1931,1,19,4,3,351.75,700.20,capture,369.65,613.98,88.06,0,178.735,8.531,179.821,-18.38,20.40,147.83,-17.23,-7.77,174.69,53.849,54.837,-33.9401,4.9991,369.65,613.98,-34.5311,4.7473,,,0.20855,0
1.2849,1,19,4,3,351.75,700.20,capture,372.94,647.43,56.87,1,178.773,8.471,179.792,-18.36,20.45,147.99,-17.05,-7.63,174.51,53.466,54.935,-34.0658,5.1785,372.94,647.43,-34.3217,4.9413,,,0.21680,0
1.4090,1,19,4,3,351.75,700.20,capture,364.26,650.09,51.65,1,178.747,8.487,179.791,-18.32,20.58,147.99,-18.22,-7.24,174.01,53.737,55.116,-34.1519,3.8960,364.26,650.09,-34.2453,4.4710,,,0.22754,0
1.5288,1,19,4,3,351.75,700.20,capture,374.70,653.91,51.67,1,178.912,8.480,179.847,-18.27,20.56,147.89,-17.86,-7.73,174.14,53.887,55.274,-35.6456,5.1551,374.70,653.91,-34.8754,4.7788,,,0.22580,0
1.6267,1,19,4,3,351.75,700.20,capture,356.58,679.74,21.02,1,178.795,8.560,179.835,-18.45,20.51,147.95,-18.27,-8.65,174.53,54.158,55.312,-35.9487,3.6122,356.58,679.74,-35.3584,4.2539,,,0.24017,0
1.7305,1,19,4,3,351.75,700.20,capture,360.56,670.62,30.86,1,179.010,8.545,179.806,-18.55,20.49,147.74,-18.01,-7.52,174.26,54.442,55.256,-36.5355,3.5405,360.56,670.62,-35.8881,3.9329,,,0.24380,0
1.8322,1,19,4,3,351.75,700.20,capture,367.68,659.37,43.83,1,178.991,8.657,179.803,-18.57,20.68,147.64,-18.51,-8.52,173.96,54.292,55.059,-34.8556,3.7486,367.68,659.37,-35.4235,3.8500,,,0.23921,0
1.9142,1,19,4,3,351.75,700.20,capture,374.07,671.77,36.14,1,179.067,8.751,179.811,-18.44,20.66,148.01,-17.96,-8.67,174.66,54.004,54.484,-36.1172,4.8984,374.07,671.77,-35.7356,4.3217,,,0.24163,0
2.0183,1,19,4,3,351.75,700.20,capture,382.47,648.77,59.91,1,179.070,8.810,179.820,-18.39,20.63,147.83,-18.21,-7.84,174.76,54.004,55.018,-35.3612,4.5883,382.47,648.77,-35.5671,4.4417,,,0.24173,0
2.1273,1,19,4,3,351.75,700.20,capture,388.41,659.81,54.55,1,179.074,8.627,179.812,-18.51,20.89,147.74,-18.62,-7.87,174.37,53.909,54.926,-35.7666,5.0884,388.41,659.81,-35.6569,4.7327,,,0.20745,0
2.2383,1,19,4,3,351.75,700.20,capture,357.99,663.57,37.16,1,179.067,8.516,179.818,-18.55,20.65,147.64,-18.20,-6.85,173.84,53.868,54.649,-35.9795,4.4197,357.99,663.57,-35.8021,4.5918,,,0.20373,0
2.3293,1,19,4,3,351.75,700.20,capture,382.80,656.74,53.41,1,178.953,8.591,179.825,-18.48,20.65,147.46,-18.16,-7.78,173.72,53.617,54.744,-35.0861,4.8305,382.80,656.74,-35.4799,4.6992,,,0.22643,0
2.4148,1,19,4,3,351.75,700.20,capture,383.88,643.32,65.33,1,179.056,8.678,179.813,-18.57,20.47,147.46,-18.48,-8.26,173.71,53.881,54.763,-34.0621,4.8233,383.88,643.32,-34.8419,4.7551,,,0.24576,0
2.5046,1,19,4,3,351.75,700.20,capture,373.72,679.60,30.12,1,179.037,8.702,179.811,-18.52,20.43,147.53,-18.24,-7.51,174.22,54.058,54.581,-35.5915,4.1304,373.72,679.60,-35.1792,4.4740,,,0.22879,0
2.5984,1,19,4,3,351.75,700.20,capture,349.07,653.12,47.16,1,179.054,8.695,179.825,-18.35,20.52,147.54,-18.03,-7.84,173.18,53.604,54.421,-35.2880,3.3793,349.07,653.12,-35.2282,3.9814,,,0.18780,0
2.8237,2,4,1,0,50.25,233.40,dwell,335.16,592.50,458.40,0,179.037,8.732,179.835,-18.37,20.54,147.52,-17.92,-7.78,174.29,53.704,54.546,-32.0399,2.3219,335.16,592.50,-32.0399,2.3219,,,0.21802,0
2.9491,2,4,1,0,50.25,233.40,dwell,401.03,525.23,456.30,0,179.094,8.804,179.816,-18.46,20.55,147.40,-18.03,-8.71,173.87,53.673,54.635,-29.7978,6.3111,401.03,525.23,-31.0310,4.1170,,,0.20148,0
3.0568,2,4,1,0,50.25,233.40,dwell,257.18,562.58,388.82,0,179.104,8.791,179.831,-18.37,20.54,147.68,-18.34,-7.91,174.20,53.485,54.660,-32.1379,-1.2955,257.18,562.58,-31.5291,1.6814,,,0.20367,0
3.1495,2,4,1,0,50.25,233.40,dwell,184.17,433.83,241.05,0,179.023,8.646,179.839,-18.34,20.42,147.78,-17.61,-7.63,173.55,53.800,54.424,-27.0480,-4.0079,184.17,433.83,-29.5126,-0.8788,,,0.20891,0
3.2320,2,4,1,0,50.25,233.40,dwell,185.87,478.76,280.35,0,178.924,8.468,179.848,-18.35,20.36,147.75,-17.77,-7.84,173.78,54.162,54.837,-27.8999,-3.7590,185.87,478.76,-28.7869,-2.1749,,,0.21632,0
3.3222,2,4,1,0,50.25,233.40,dwell,206.61,395.83,225.46,0,178.937,8.572,179.853,-18.36,20.48,147.81,-17.96,-7.98,173.69,54.349,54.804,-25.7168,-3.6531,206.61,395.83,-27.4053,-2.8401,,,0.23396,0
3.4239,2,4,1,0,50.25,233.40,dwell,168.37,332.38,154.11,0,178.990,8.554,179.859,-18.37,20.46,147.77,-18.72,-8.12,173.91,54.097,55.006,-23.2232,-4.8421,168.37,332.38,-25.5234,-3.7410,,,0.20657,0
3.5308,2,4,1,0,50.25,233.40,dwell,169.92,314.31,144.46,0,179.058,8.516,179.834,-18.44,20.41,147.72,-18.15,-8.32,174.34,53.868,54.857,-22.3336,-3.8734,169.92,314.31,-24.0880,-3.8006,,,0.21569,0
3.6263,2,4,1,0,50.25,233.40,dwell,91.06,290.67,70.32,1,179.022,8.493,179.802,-18.39,20.43,147.58,-17.90,-7.68,173.65,53.619,55.109,-20.7610,-8.6879,91.06,290.67,-22.5908,-5.9999,,,0.21025,0
3.7303,2,4,1,0,50.25,233.40,capture,98.39,278.30,65.83,1,179.100,8.497,179.810,-18.34,20.39,147.70,-18.07,-8.05,174.68,53.369,55.068,-20.2217,-8.7216,98.39,278.30,-21.5247,-7.2247,,,0.19851,0
