t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0000,1,5,1,2,335.00,320.25,active,271.77,359.64,74.50,1,-173.830,4.928,-177.880,-12.13,34.83,129.71,-11.94,4.74,154.01,60.249,60.190,-25.0976,5.2330,275.52,368.85,-28.3271,0.3582,271.77,359.64,0.25287,0
0.1093,1,7,2,1,201.00,469.75,active,233.64,430.91,50.73,1,-175.661,5.078,-177.995,-7.52,35.84,134.30,-9.76,6.26,156.82,61.387,60.990,-30.6023,-0.1593,233.47,414.48,-30.7401,-0.7301,233.64,430.91,0.26805,0
0.1936,1,8,2,2,335.00,469.75,active,282.07,460.94,53.66,1,-175.767,4.014,-178.057,-8.78,36.42,130.49,-10.31,6.50,156.02,62.104,60.093,-32.0130,4.4348,266.10,449.79,-31.4616,2.5657,282.07,460.94,0.24225,0
0.2844,1,5,1,2,335.00,320.25,active,313.15,378.35,62.07,1,-175.730,4.566,-178.411,-10.76,35.94,129.46,-11.45,5.01,156.06,60.698,60.188,-30.3927,2.6700,330.25,355.60,-28.4311,4.1456,313.15,378.35,0.23665,0
0.3687,1,5,1,2,335.00,320.25,active,322.85,279.04,42.96,1,-174.554,5.266,-178.246,-8.37,36.70,132.18,-9.77,5.19,154.52,60.538,61.320,-24.9471,3.9554,334.45,291.31,-26.1541,5.1838,322.85,279.04,0.26431,0
0.4557,1,4,1,1,201.00,320.25,active,259.87,377.67,82.24,1,-174.242,4.395,-178.811,-10.08,36.13,130.31,-9.71,6.10,156.06,61.518,60.379,-28.3691,4.9136,232.23,385.81,-29.2950,0.9390,259.87,377.67,0.26030,0
0.5403,1,5,1,2,335.00,320.25,active,307.23,349.24,40.15,1,-176.554,4.326,-178.013,-9.49,34.26,130.25,-8.69,7.61,154.34,60.316,61.450,-30.1021,-0.8320,268.62,344.97,-27.5047,3.7413,307.23,349.24,0.24030,0
0.6533,1,8,2,2,335.00,469.75,active,310.19,399.97,74.06,1,-174.644,5.359,-178.383,-11.18,36.12,131.03,-10.34,5.25,154.90,61.345,60.257,-31.8178,6.1387,314.92,389.10,-29.6826,4.1550,310.19,399.97,0.27082,0
0.7518,1,5,1,2,335.00,320.25,active,321.71,355.34,37.52,1,-176.796,4.664,-178.709,-8.21,35.17,131.57,-10.31,5.29,156.00,61.747,61.181,-28.3564,4.0157,317.74,387.05,-27.6785,3.5806,321.71,355.34,0.25677,0
0.8718,1,5,1,2,335.00,320.25,active,333.88,329.08,8.90,1,-174.617,4.581,-177.920,-9.39,36.06,128.69,-9.36,5.00,155.53,62.219,60.997,-25.3748,1.7866,354.15,292.68,-27.3274,5.1870,333.88,329.08,0.26910,0
