t_s,trial,cell_idx,row,col,target_x,target_y,phase,pred_x,pred_y,err_pt,in_cell,head_yaw_deg,head_pitch_deg,head_roll_deg,head_tx_mm,head_ty_mm,head_tz_mm,eye_cam_x_mm,eye_cam_y_mm,eye_cam_z_mm,pupil_left_px,pupil_right_px,raw_pitch_deg,raw_yaw_deg,raw_pred_x,raw_pred_y,filt_pitch_deg,filt_yaw_deg,filt_pred_x,filt_pred_y,ear,blink_held
0.0584,1,6,0,6,290.33,43.22,dwell,135.62,462.53,446.94,0,179.521,7.784,179.688,-18.03,20.24,147.08,-18.19,-7.78,173.24,54.354,54.941,-27.4547,-5.9593,135.62,462.53,-27.4547,-5.9593,,,0.23501,0
0.1404,1,6,0,6,290.33,43.22,dwell,30.29,128.50,273.67,0,179.420,7.780,179.710,-18.11,20.28,146.92,-17.87,-9.00,173.23,54.540,55.156,-15.1991,-11.8654,30.29,128.50,-21.9397,-8.6170,,,0.25122,0
0.2338,1,6,0,6,290.33,43.22,dwell,156.97,73.32,136.72,0,179.332,7.764,179.726,-18.10,20.20,147.08,-18.01,-8.72,172.74,54.523,55.023,-12.1617,-5.7430,156.97,73.32,-17.5396,-7.3237,,,0.20385,0
0.3433,1,6,0,6,290.33,43.22,dwell,211.59,287.03,256.21,0,179.342,7.675,179.726,-18.03,20.33,147.32,-18.56,-7.98,173.70,54.701,54.685,-21.3858,-2.9504,211.59,287.03,-19.2704,-5.3557,,,0.22187,0
0.4422,1,6,0,6,290.33,43.22,dwell,250.39,219.43,180.68,0,179.248,7.593,179.721,-17.90,20.47,147.43,-17.48,-7.66,174.05,54.378,55.076,-18.8727,-1.5552,250.39,219.43,-19.0915,-3.6455,,,0.25028,0
0.5678,1,6,0,6,290.33,43.22,dwell,300.86,332.42,289.39,0,179.241,7.655,179.722,-18.02,20.48,147.37,-17.80,-7.45,173.61,54.277,55.061,-22.2618,1.4926,300.86,332.42,-20.5181,-1.3334,,,0.22134,0
0.6606,1,6,0,6,290.33,43.22,dwell,261.92,274.35,232.87,0,179.163,7.654,179.769,-18.22,20.46,147.55,-17.67,-8.55,173.82,54.249,54.866,-21.1249,-0.6995,261.92,274.35,-20.7912,-1.0481,,,0.22469,0
0.7536,1,6,0,6,290.33,43.22,dwell,231.67,195.64,163.32,0,179.070,7.666,179.776,-18.33,20.54,147.46,-17.88,-7.85,173.74,54.617,54.679,-16.5498,-1.6411,231.67,195.64,-18.8826,-1.3150,,,0.25805,0
0.8549,1,6,0,6,290.33,43.22,dwell,247.27,173.78,137.48,0,179.066,7.586,179.783,-18.16,20.52,147.38,-17.27,-8.45,173.16,54.326,54.271,-15.5667,-1.5270,247.27,173.78,-17.3904,-1.4104,,,0.22866,0
0.9568,1,6,0,6,290.33,43.22,capture,253.31,138.51,102.23,0,178.947,7.405,179.766,-18.23,20.75,147.36,-17.69,-7.54,174.15,54.478,54.421,-14.6093,-1.6566,253.31,138.51,-16.1389,-1.5211,,,0.24991,0
1.0612,1,6,0,6,290.33,43.22,capture,260.63,140.70,101.90,0,178.932,7.469,179.778,-18.17,20.85,147.26,-18.02,-7.40,173.60,54.645,54.583,-15.2187,-1.0226,260.63,140.70,-15.7248,-1.2968,,,0.23795,0
